shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
299,36,64,10,3,4,5856,UPS Worldwide,Delivered,159477.76,18739.2,BOAT8776591457,
300,321,331,14,4,2,480,C.H. Robinson,Delivered,56.64,105.6,BOAT3002494718,
301,434,441,6,4,2,536,CMA CGM,In Transit,45.33,23.05,BOAT2488826422,
302,113,128,1,3,3,5520,XPO Logistics,Delivered,2468.17,248.4,BOAT2969467684,
303,634,654,4,2,2,4152,Kuehne+Nagel,Delayed,986.08,166.08,BOAT9958323746,Mechanical Failure
304,523,529,16,4,5,3488,DHL Express,Delivered,952.39,174.4,BOAT6821240252,
305,706,714,4,1,2,6296,CMA CGM,Delivered,1474.75,251.84,BOAT3300410603,
306,430,443,2,4,2,2608,CMA CGM,Delivered,536.89,117.36,BOAT1364658477,
307,524,544,14,1,4,536,DB Schenker,Delivered,268.03,117.92,BOAT9884267716,
308,435,456,2,5,1,2192,DHL Express,Delivered,483.62,98.64,BOAT6982112058,
309,297,317,15,1,1,1264,FedEx International,Delivered,543.13,56.88,BOAT1585816691,
310,269,296,13,1,3,664,Maersk Line,Delivered,175.69,159.36,BOAT8219647517,
311,45,61,7,5,4,1000,XPO Logistics,Delivered,347.28,60.0,BOAT4943530375,
312,322,338,16,4,5,10648,Kuehne+Nagel,Delivered,3059.2,532.4,BOAT3971433472,
313,413,424,2,6,4,4928,Kuehne+Nagel,Delivered,925.81,221.76,BOAT2217459876,
314,652,675,6,3,2,4160,C.H. Robinson,Delivered,1663.6,178.88,BOAT6580878841,
315,425,437,16,4,1,11488,FedEx International,In Transit,2942.84,574.4,BOAT8947884469,
316,443,453,4,4,1,3280,C.H. Robinson,Delayed,994.19,131.2,BOAT3667715615,Port Congestion
317,254,272,9,2,3,896,DHL Express,Delivered,46.11,44.8,BOAT1757836999,
318,17,36,16,4,3,10616,FedEx International,Delivered,2723.46,530.8,BOAT1977144735,
319,417,424,11,2,5,656,CMA CGM,In Transit,1831.3,1377.6,BOAT7337789522,
320,286,303,3,1,2,1784,CMA CGM,Delivered,351.19,74.93,BOAT9194186277,
321,375,387,2,2,4,2472,C.H. Robinson,Delivered,548.71,111.24,BOAT4139901483,
322,557,568,6,1,1,2448,C.H. Robinson,Delivered,729.64,105.26,BOAT6526063705,
323,318,332,12,3,2,3640,Maersk Line,Delivered,8253.43,1274.0,BOAT2332635400,
324,599,604,8,6,4,560,FedEx International,Delivered,77.38,30.8,BOAT5131904857,
325,393,411,4,4,2,4232,XPO Logistics,Delivered,974.29,169.28,BOAT7873391353,
326,654,668,13,1,1,360,Maersk Line,Delivered,111.81,86.4,BOAT3480489826,
327,565,578,15,3,1,656,DHL Express,Delivered,45.21,29.52,BOAT8367197078,
328,526,539,12,6,4,5480,FedEx International,Delivered,10667.44,1918.0,BOAT8410521150,
329,411,436,13,4,1,472,FedEx International,Delayed,220.49,113.28,BOAT8262962195,Documentation Issue
330,252,267,16,4,1,9216,C.H. Robinson,Delivered,3237.99,460.8,BOAT1548533641,
331,403,417,5,1,3,5664,DHL Express,Delivered,1586.31,283.2,BOAT9474615910,
332,630,657,2,4,4,5232,DB Schenker,Delivered,1614.26,235.44,BOAT1033766395,
333,466,487,8,6,1,376,Maersk Line,Delivered,87.73,20.68,BOAT3085215486,
334,78,90,8,5,2,608,C.H. Robinson,In Transit,129.21,33.44,BOAT3517853305,
335,609,630,8,5,3,5664,FedEx International,Delayed,1603.74,311.52,BOAT1194475361,Security Check
336,508,536,1,5,5,3560,UPS Worldwide,Delivered,1333.22,160.2,BOAT7383832214,
337,43,52,14,6,3,5200,UPS Worldwide,In Transit,4271.77,1144.0,BOAT8812379273,
338,177,190,9,5,4,5328,C.H. Robinson,Delivered,1753.54,266.4,BOAT6236803179,
339,242,249,11,3,3,1360,Maersk Line,Delivered,10406.12,2856.0,BOAT2612636056,
340,511,522,7,2,2,392,CMA CGM,In Transit,96.18,23.52,BOAT3986741681,
341,528,543,6,3,5,5368,UPS Worldwide,Delivered,1980.42,230.82,BOAT6267435385,
342,617,635,16,6,1,3448,XPO Logistics,In Transit,726.29,172.4,BOAT3661104446,
343,603,608,16,4,4,8120,XPO Logistics,Delivered,2580.28,406.0,BOAT3624253543,
344,418,428,13,1,2,120,CMA CGM,Delivered,57.6,28.8,BOAT6633626113,
345,280,291,4,5,5,2216,C.H. Robinson,Delivered,417.9,88.64,BOAT1992716252,
346,260,281,3,5,2,5944,DB Schenker,Delivered,1470.16,249.65,BOAT6235070382,
347,555,566,6,4,3,688,Maersk Line,Delivered,72.41,29.58,BOAT2416904907,
348,117,131,10,4,4,4768,DB Schenker,Delivered,77388.8,15257.6,BOAT8899578262,
349,36,55,7,1,4,920,C.H. Robinson,Delivered,178.36,55.2,BOAT3318881285,
350,236,246,15,5,2,3632,UPS Worldwide,Processing,639.74,163.44,BOAT7661679677,
351,116,129,4,3,3,4904,FedEx International,Delivered,1200.21,196.16,BOAT1596445618,
352,678,705,9,5,2,2000,C.H. Robinson,Delivered,718.86,100.0,BOAT5165581666,
353,407,419,3,1,4,4896,Maersk Line,Delivered,683.29,205.63,BOAT8967117616,
354,321,344,12,2,4,624,UPS Worldwide,In Transit,704.33,218.4,BOAT5129890755,
355,89,97,2,5,2,5640,Maersk Line,Delivered,1196.76,253.8,BOAT2051498308,
356,454,472,8,5,5,712,Kuehne+Nagel,In Transit,139.32,39.16,BOAT1539124559,
357,714,727,6,4,3,848,Kuehne+Nagel,Delivered,158.22,36.46,BOAT3616176736,
358,101,111,4,1,3,6264,FedEx International,Delivered,937.23,250.56,BOAT4757891328,
359,197,204,11,4,2,648,C.H. Robinson,Delivered,1371.76,1360.8,BOAT3263643138,
360,4,24,3,1,1,2024,UPS Worldwide,Delivered,375.1,85.01,BOAT7577148845,
361,676,697,13,2,3,3936,CMA CGM,In Transit,6386.69,944.64,BOAT4549794302,
362,374,381,14,2,2,6104,Maersk Line,Delivered,6278.82,1342.88,BOAT8455683777,
363,166,186,1,4,5,5096,Kuehne+Nagel,Delivered,1024.92,229.32,BOAT3113286554,
364,573,596,14,3,1,1760,UPS Worldwide,Delayed,1563.4,387.2,BOAT1427606069,Customs Clearance
365,425,437,4,4,1,5872,CMA CGM,Delivered,1241.01,234.88,BOAT9734161584,
366,449,454,14,4,3,472,Maersk Line,Delivered,117.09,103.84,BOAT2434837861,
367,79,104,2,5,5,2152,Kuehne+Nagel,Delivered,827.46,96.84,BOAT5636360159,
368,494,501,12,3,2,848,C.H. Robinson,Delivered,1253.56,296.8,BOAT9441395237,
369,41,53,2,6,4,4608,Maersk Line,Delivered,1473.94,207.36,BOAT9506411047,
370,596,616,14,1,1,1840,Kuehne+Nagel,Delivered,3540.71,404.8,BOAT2646992876,
371,32,42,16,5,5,3864,UPS Worldwide,In Transit,962.4,193.2,BOAT3279080609,
372,413,440,14,2,4,4712,DHL Express,Delivered,6225.7,1036.64,BOAT1437544708,
373,148,155,5,4,5,648,XPO Logistics,Delivered,78.52,32.4,BOAT5216098224,
374,694,701,6,2,4,216,Maersk Line,Delivered,37.25,9.29,BOAT4270782340,
375,148,172,11,6,3,56,FedEx International,Delivered,497.46,117.6,BOAT5318082411,
376,391,402,9,4,1,848,C.H. Robinson,Delivered,52.61,42.4,BOAT3739587333,
377,366,372,8,1,4,4536,CMA CGM,Delivered,767.77,249.48,BOAT1114609805,
378,722,731,7,1,4,4920,Kuehne+Nagel,Delivered,1062.78,295.2,BOAT7677801246,
379,299,326,4,6,4,8312,FedEx International,Delivered,3372.86,332.48,BOAT8305683859,
380,118,132,10,6,1,3592,XPO Logistics,Delivered,54299.42,11494.4,BOAT8665681853,
381,578,585,11,1,2,1296,UPS Worldwide,Delivered,14981.65,2721.6,BOAT8294089223,
382,421,438,2,3,1,3120,CMA CGM,Delivered,721.87,140.4,BOAT8779906182,
383,685,706,4,5,2,1976,FedEx International,Delivered,674.77,79.04,BOAT1332139469,
384,497,508,9,3,4,3472,DHL Express,Delivered,944.13,173.6,BOAT9055783261,
385,163,170,5,3,1,1648,DB Schenker,Delivered,373.47,82.4,BOAT4652440765,
386,149,163,4,5,2,5032,Maersk Line,Delivered,1996.52,201.28,BOAT9666137258,
387,29,46,6,5,3,3344,Maersk Line,Delivered,1042.59,143.79,BOAT7923126361,
388,380,386,6,4,4,928,UPS Worldwide,Delivered,70.38,39.9,BOAT1858452600,
389,611,622,3,6,5,5712,XPO Logistics,Delivered,1221.81,239.9,BOAT6932986766,
390,723,731,12,5,2,720,Kuehne+Nagel,Delivered,410.08,252.0,BOAT9571483095,
391,327,339,1,1,2,4352,DHL Express,Delivered,1259.84,195.84,BOAT2302931894,
392,373,378,10,5,5,4624,XPO Logistics,Delivered,75867.14,14796.8,BOAT7570082252,
393,278,290,7,4,4,728,Maersk Line,Delivered,53.82,43.68,BOAT3812850098,
394,191,196,13,6,5,3808,Maersk Line,Delivered,5512.19,913.92,BOAT6182074366,
395,423,440,4,5,2,5600,DHL Express,Delivered,1831.16,224.0,BOAT3306738870,
396,248,262,6,1,5,4568,DHL Express,Delivered,700.16,196.42,BOAT8060911957,
397,23,37,3,6,1,4512,FedEx International,Delivered,899.49,189.5,BOAT9500372322,
398,275,280,5,3,3,2032,DB Schenker,In Transit,396.38,101.6,BOAT5948362675,
399,672,681,12,5,1,6144,DB Schenker,Delivered,12195.82,2150.4,BOAT9210421313,
400,354,371,3,2,2,4544,Kuehne+Nagel,Delivered,1280.55,190.85,BOAT9968238842,
401,390,403,6,1,2,2656,Maersk Line,Delivered,586.12,114.21,BOAT5428348948,
402,682,696,15,5,1,3560,CMA CGM,Delivered,1251.36,160.2,BOAT5704382082,
403,310,332,2,1,4,3088,UPS Worldwide,In Transit,890.83,138.96,BOAT3629402347,
404,371,383,11,1,5,704,DHL Express,In Transit,1959.9,1478.4,BOAT3453073960,
405,450,469,2,1,1,6328,FedEx International,Delivered,1841.54,284.76,BOAT1131637889,
406,713,731,2,3,1,3616,CMA CGM,Delivered,1226.79,162.72,BOAT6635332818,
407,53,58,11,1,2,656,Kuehne+Nagel,Delivered,2986.3,1377.6,BOAT3828741832,
408,187,199,8,3,5,4736,Kuehne+Nagel,Delivered,782.38,260.48,BOAT7686305985,
409,679,686,2,4,3,6224,Kuehne+Nagel,Delivered,1171.44,280.08,BOAT6721921661,
410,596,616,7,4,5,944,DB Schenker,Delivered,205.02,56.64,BOAT3704397218,
411,180,189,9,4,4,256,UPS Worldwide,Delivered,34.99,12.8,BOAT1525376755,
412,433,442,2,4,4,12736,XPO Logistics,Delivered,2283.06,573.12,BOAT9195546794,
413,703,730,4,4,2,10208,UPS Worldwide,Delivered,2042.33,408.32,BOAT5732185158,
414,128,150,7,5,4,3592,DHL Express,Delivered,1734.6,215.52,BOAT2251273196,
415,598,611,13,1,1,3584,Maersk Line,Delivered,6622.35,860.16,BOAT6391197367,
416,29,52,14,2,3,776,XPO Logistics,Delivered,424.53,170.72,BOAT1549838609,
417,604,618,16,2,1,1736,UPS Worldwide,Delivered,387.29,86.8,BOAT1965413084,
418,82,87,8,4,5,568,C.H. Robinson,In Transit,106.78,31.24,BOAT1977806299,
419,728,731,12,4,3,1216,DB Schenker,Delivered,2032.94,425.6,BOAT4043811098,
420,527,548,2,6,3,1464,Maersk Line,Delivered,633.37,65.88,BOAT2161138654,
421,79,91,1,1,5,1952,CMA CGM,Delivered,384.84,87.84,BOAT2897698582,
422,5,23,1,2,1,1488,FedEx International,Delivered,454.7,66.96,BOAT8636777587,
423,653,667,3,5,5,10296,UPS Worldwide,Delivered,2198.96,432.43,BOAT4998485197,
424,90,118,11,2,2,512,Maersk Line,Delivered,2107.09,1075.2,BOAT4096091797,
425,466,480,16,5,3,6248,XPO Logistics,In Transit,2482.27,312.4,BOAT9830029779,
426,343,348,12,6,2,272,CMA CGM,Delivered,294.15,95.2,BOAT9115573964,
427,85,95,11,4,5,176,C.H. Robinson,Delivered,945.5,369.6,BOAT6716813732,
428,216,227,6,3,4,2176,FedEx International,Delivered,442.47,93.57,BOAT4731913742,
429,520,530,8,2,1,656,Maersk Line,Delivered,86.51,36.08,BOAT1621860021,
430,596,607,2,1,5,3680,FedEx International,Delivered,884.97,165.6,BOAT6893346341,
431,38,55,4,4,1,3208,DHL Express,Delivered,1031.1,128.32,BOAT7170439921,
432,330,342,7,3,1,192,DB Schenker,Delivered,30.63,11.52,BOAT2139609219,
433,669,680,15,2,4,2968,FedEx International,Delivered,1021.54,133.56,BOAT3795231850,
434,665,670,15,5,1,208,DB Schenker,In Transit,8.17,9.36,BOAT1940743144,
435,161,175,8,3,2,1856,DHL Express,Delivered,562.24,102.08,BOAT3263671921,
436,280,294,2,1,4,4768,FedEx International,Delivered,1203.62,214.56,BOAT3232784991,
437,466,480,14,4,3,96,FedEx International,Delivered,32.74,21.12,BOAT2617546542,
438,535,553,4,6,3,3064,CMA CGM,Delivered,985.0,122.56,BOAT2650402202,
439,197,210,4,4,2,4704,Maersk Line,Delivered,1185.56,188.16,BOAT6772709467,
440,37,51,2,4,1,2240,XPO Logistics,Delayed,650.38,100.8,BOAT6089861430,Security Check
441,66,76,3,3,5,3648,CMA CGM,Processing,1009.49,153.22,BOAT4832672172,
442,69,92,4,4,5,4160,Kuehne+Nagel,Delivered,1386.29,166.4,BOAT5027669256,
443,486,501,5,1,3,352,XPO Logistics,In Transit,64.84,17.6,BOAT7036343430,
444,208,213,16,2,4,5712,C.H. Robinson,Delivered,1084.86,285.6,BOAT9083351557,
445,565,572,11,4,4,576,CMA CGM,Delivered,1161.52,1209.6,BOAT6394995029,
446,174,191,2,5,5,5688,DHL Express,Delivered,1281.82,255.96,BOAT1313553339,
447,166,172,3,5,5,1256,DB Schenker,Delivered,192.38,52.75,BOAT3885485328,
448,586,600,4,4,5,1464,DHL Express,Delivered,222.61,58.56,BOAT8846239223,
449,267,281,7,2,1,5784,Maersk Line,Delivered,2326.18,347.04,BOAT1480256210,
450,605,619,12,3,5,64,UPS Worldwide,Delivered,49.26,22.4,BOAT3615736430,
451,306,320,14,3,5,512,Kuehne+Nagel,Delivered,253.44,112.64,BOAT9225028721,
452,452,464,14,4,5,3040,FedEx International,Processing,3791.87,668.8,BOAT5049873134,
453,496,514,2,3,2,4064,XPO Logistics,In Transit,1801.13,182.88,BOAT6360082713,
454,375,396,13,1,2,728,DB Schenker,Delivered,251.84,174.72,BOAT6218769229,
455,296,307,12,6,3,5136,CMA CGM,Delivered,12202.03,1797.6,BOAT1963752141,
456,211,228,11,2,4,3560,Kuehne+Nagel,Delivered,49264.06,7476.0,BOAT4772755917,
457,678,705,10,2,2,5416,Kuehne+Nagel,Delivered,126499.84,17331.2,BOAT8178678488,
458,305,331,3,1,5,5352,XPO Logistics,Delivered,1986.73,224.78,BOAT7893078296,
459,105,120,16,2,1,6856,CMA CGM,Delivered,2369.41,342.8,BOAT5980972370,
460,463,468,7,4,2,3296,C.H. Robinson,Delivered,1025.44,197.76,BOAT8549110614,
461,85,112,16,5,2,2888,DHL Express,Delivered,819.75,144.4,BOAT1733438063,
462,397,411,12,3,2,2200,C.H. Robinson,Delivered,4465.02,770.0,BOAT1352443324,
463,27,49,15,5,4,432,FedEx International,Delayed,48.1,19.44,BOAT9424143118,Security Check
464,609,629,13,2,3,424,UPS Worldwide,Delivered,195.02,101.76,BOAT5570331175,
465,559,571,12,1,2,5512,DHL Express,Delivered,6867.7,1929.2,BOAT4477287033,
466,463,489,5,3,5,2032,DB Schenker,Delivered,829.29,101.6,BOAT9671710996,
467,413,426,10,1,3,2424,Kuehne+Nagel,Delivered,63684.27,7756.8,BOAT3667326537,
468,568,574,1,5,4,4392,XPO Logistics,Delivered,1221.55,197.64,BOAT2201495008,
469,332,343,4,2,2,1320,UPS Worldwide,Delivered,199.48,52.8,BOAT6364182114,
470,13,19,7,6,4,5664,C.H. Robinson,Delivered,2324.03,339.84,BOAT4619266801,
471,505,524,4,4,4,9944,UPS Worldwide,In Transit,3021.13,397.76,BOAT3417118314,
472,606,620,16,3,2,4872,XPO Logistics,Delivered,1034.93,243.6,BOAT4129113903,
473,725,731,10,4,1,680,FedEx International,Delayed,4631.01,2176.0,BOAT2509256462,Carrier Capacity
474,622,651,4,3,2,6040,Kuehne+Nagel,Delayed,1741.02,241.6,BOAT8794157075,Port Congestion
475,166,171,12,3,4,496,C.H. Robinson,Delivered,129.01,173.6,BOAT4522278222,
476,349,361,9,1,4,4560,CMA CGM,Delivered,832.67,228.0,BOAT8507153445,
477,146,155,16,1,4,5448,C.H. Robinson,Delivered,1194.29,272.4,BOAT6649451453,
478,257,277,8,5,3,1016,Kuehne+Nagel,Delivered,490.44,55.88,BOAT3130349505,
479,631,645,4,6,4,2056,DB Schenker,Delivered,596.34,82.24,BOAT8117694332,
480,533,552,1,1,3,1592,Kuehne+Nagel,In Transit,748.59,71.64,BOAT4357059954,
481,441,450,11,5,1,5920,DHL Express,Delivered,55067.44,12432.0,BOAT8387237923,
482,11,16,11,1,4,3808,UPS Worldwide,Delivered,38174.89,7996.8,BOAT3994990664,
483,148,173,14,4,1,5152,FedEx International,Delivered,7158.85,1133.44,BOAT4182579313,
484,423,444,13,6,4,416,XPO Logistics,Delivered,223.59,99.84,BOAT9686991761,
485,550,560,16,3,4,11696,FedEx International,Delivered,3419.87,584.8,BOAT6720841305,
486,425,434,1,6,3,2424,UPS Worldwide,Delivered,504.6,109.08,BOAT6988322197,
487,171,190,2,3,2,2712,Maersk Line,Delivered,749.91,122.04,BOAT9910350039,
488,437,457,4,4,1,2896,UPS Worldwide,Delivered,892.61,115.84,BOAT8352593639,
489,505,514,11,1,3,2840,CMA CGM,Delivered,41040.42,5964.0,BOAT3822976973,
490,310,335,2,3,2,6800,Kuehne+Nagel,Delivered,2620.0,306.0,BOAT5738824886,
491,418,438,10,3,4,1896,Maersk Line,In Transit,50382.51,6067.2,BOAT7351861117,
492,93,98,11,5,2,5192,Kuehne+Nagel,Delivered,57428.74,10903.2,BOAT9275920411,
493,73,87,3,1,5,8800,FedEx International,Delivered,1071.2,369.6,BOAT9814486003,
494,418,437,9,3,2,4432,DB Schenker,Delayed,918.67,221.6,BOAT3519798742,Weather Disruption
495,86,106,6,3,1,1680,UPS Worldwide,Delivered,437.08,72.24,BOAT9373764519,
496,220,231,9,3,5,2592,UPS Worldwide,Delivered,544.99,129.6,BOAT3822013369,
497,436,452,4,6,3,4752,DHL Express,Delayed,912.31,190.08,BOAT2304584980,Carrier Capacity
498,72,91,5,3,4,2792,DHL Express,Delivered,745.49,139.6,BOAT4769194888,
499,344,356,8,4,4,816,UPS Worldwide,Delivered,140.25,44.88,BOAT2172359020,
500,54,74,4,6,5,4664,XPO Logistics,Delivered,1178.26,186.56,BOAT3655540669,
501,725,731,1,2,1,1672,Kuehne+Nagel,Delivered,383.38,75.24,BOAT8470937536,
502,284,302,7,4,2,5400,UPS Worldwide,Processing,1244.99,324.0,BOAT1897182306,
503,311,324,1,2,3,2272,Kuehne+Nagel,Delivered,344.87,102.24,BOAT6873708372,
504,558,568,6,4,5,416,UPS Worldwide,Delivered,37.21,17.89,BOAT5538795213,
505,421,435,9,2,5,5288,Maersk Line,Delivered,1543.81,264.4,BOAT9968236047,
506,96,106,12,4,4,216,Maersk Line,Delivered,242.11,75.6,BOAT8032869390,
507,94,122,13,1,3,5952,FedEx International,Delivered,12040.32,1428.48,BOAT1637036957,
508,154,159,1,2,4,5832,Kuehne+Nagel,Delivered,1493.99,262.44,BOAT6703327143,
509,96,104,8,6,1,472,UPS Worldwide,In Transit,100.72,25.96,BOAT7081867549,
510,419,429,5,3,5,6160,C.H. Robinson,Delivered,1766.4,308.0,BOAT4142044547,
511,594,617,6,4,1,680,DB Schenker,In Transit,64.95,29.24,BOAT2615336654,
512,221,229,9,1,3,2832,DB Schenker,Delayed,546.57,141.6,BOAT9698196719,Port Congestion
513,480,496,3,5,3,648,UPS Worldwide,Delivered,158.97,27.22,BOAT8497280397,
514,567,576,4,4,5,9984,DHL Express,Delivered,1392.91,399.36,BOAT5070746037,
515,8,24,15,3,5,616,Kuehne+Nagel,Delivered,43.25,27.72,BOAT7559215426,
516,360,368,8,6,5,1224,Maersk Line,Delivered,494.78,67.32,BOAT5693395371,
517,79,89,4,4,3,6248,C.H. Robinson,In Transit,1313.62,249.92,BOAT3802410262,
518,664,676,4,4,4,2400,C.H. Robinson,Delivered,425.91,96.0,BOAT2448078788,
519,578,586,12,2,3,3992,Kuehne+Nagel,Delivered,5977.44,1397.2,BOAT5171481704,
520,373,384,9,6,4,5040,FedEx International,In Transit,976.99,252.0,BOAT2274989380,
521,723,731,15,4,1,3224,CMA CGM,Delivered,1307.28,145.08,BOAT2588094389,
522,283,295,1,5,3,12000,XPO Logistics,Delivered,1928.32,540.0,BOAT4620458117,
523,640,667,16,4,2,1608,UPS Worldwide,Delivered,659.55,80.4,BOAT3034509498,
524,377,388,7,3,2,512,C.H. Robinson,Delivered,61.25,30.72,BOAT5062454767,
525,68,93,7,6,5,2312,UPS Worldwide,Delivered,1058.78,138.72,BOAT9620640637,
526,602,608,16,4,1,4312,DB Schenker,Delivered,745.89,215.6,BOAT7608021662,
527,555,564,2,4,4,4384,DB Schenker,In Transit,639.72,197.28,BOAT6822786638,
528,461,480,4,6,3,4208,C.H. Robinson,Delivered,1032.07,168.32,BOAT5882093858,
529,424,432,14,2,2,1752,Kuehne+Nagel,Delivered,1198.46,385.44,BOAT5643710407,
530,272,287,9,3,2,6304,FedEx International,Delivered,2092.56,315.2,BOAT5887702657,
531,279,286,7,6,4,4536,CMA CGM,Delivered,1245.11,272.16,BOAT4743409203,
532,512,526,5,2,1,792,C.H. Robinson,Delivered,146.71,39.6,BOAT2653052642,
533,623,638,16,2,2,3344,XPO Logistics,Delivered,696.91,167.2,BOAT7990838061,
534,445,469,4,4,4,832,DHL Express,Delayed,197.03,33.28,BOAT2928698838,Port Congestion
535,68,95,15,5,3,416,FedEx International,Delivered,43.86,18.72,BOAT8537887700,
536,266,283,3,4,2,5840,CMA CGM,In Transit,2303.9,245.28,BOAT3881268993,
537,131,138,11,3,4,5536,UPS Worldwide,Delivered,52296.42,11625.6,BOAT8179064077,
538,36,56,15,2,2,2888,C.H. Robinson,Delivered,665.47,129.96,BOAT2377092816,
539,728,731,13,5,1,3904,C.H. Robinson,Delivered,5072.26,936.96,BOAT2898797827,
540,390,399,3,2,4,2376,DB Schenker,Delivered,418.92,99.79,BOAT8185476179,
541,138,148,9,4,1,424,Maersk Line,Delivered,32.22,21.2,BOAT7443176831,
542,586,598,7,3,2,1656,Maersk Line,Delivered,540.12,99.36,BOAT7678105092,
543,217,244,7,4,3,4288,DHL Express,Delivered,1624.84,257.28,BOAT4949715766,
544,191,198,7,4,4,2296,C.H. Robinson,Delivered,542.7,137.76,BOAT2956742271,
545,696,723,7,3,1,3064,XPO Logistics,In Transit,1275.9,183.84,BOAT5911216421,
546,334,346,10,3,2,2200,DHL Express,Delivered,32488.11,7040.0,BOAT7607475590,
547,78,87,1,6,4,6000,CMA CGM,Delivered,1800.94,270.0,BOAT4775955984,
548,59,65,3,1,4,4720,DB Schenker,Delivered,782.63,198.24,BOAT9517358781,
549,160,176,10,5,3,4088,Kuehne+Nagel,Delivered,77282.99,13081.6,BOAT8215169356,
550,442,464,8,3,5,88,DB Schenker,Delivered,29.11,4.84,BOAT1912108739,
551,378,402,14,2,3,456,UPS Worldwide,In Transit,269.76,100.32,BOAT3047143595,
552,426,445,9,6,1,4080,UPS Worldwide,Delivered,1282.17,204.0,BOAT5923576224,
553,137,153,6,4,2,576,DHL Express,Delivered,82.45,24.77,BOAT7656396707,
554,47,54,15,6,2,560,UPS Worldwide,Delivered,47.62,25.2,BOAT7496570450,
555,607,619,15,4,1,4608,DB Schenker,Delivered,1086.02,207.36,BOAT3076427390,
556,280,301,4,6,3,6288,Kuehne+Nagel,Delivered,1373.27,251.52,BOAT9642276567,
557,193,205,15,3,2,488,Kuehne+Nagel,Delivered,42.06,21.96,BOAT7050552763,
558,126,133,1,3,3,3424,DHL Express,Delivered,566.96,154.08,BOAT3260405315,
559,179,187,13,3,4,4992,DHL Express,Delivered,5026.09,1198.08,BOAT2615132343,
560,640,651,8,3,3,480,CMA CGM,Delivered,80.21,26.4,BOAT8707841177,
561,451,459,3,6,4,1392,XPO Logistics,Delivered,285.13,58.46,BOAT9612501291,
562,595,609,2,2,2,7600,Maersk Line,Delivered,2413.82,342.0,BOAT4726681126,
563,488,499,7,4,2,208,DB Schenker,Delayed,65.1,12.48,BOAT2380987943,Carrier Capacity
564,329,350,2,4,2,1472,XPO Logistics,Delivered,527.42,66.24,BOAT2759283843,
565,679,687,12,1,2,5200,DHL Express,Delivered,7175.83,1820.0,BOAT4320485063,
566,645,672,10,5,2,280,UPS Worldwide,Delivered,3572.9,896.0,BOAT7138146750,
567,278,292,15,3,3,584,CMA CGM,Delivered,123.89,26.28,BOAT2684370417,
568,562,576,8,1,1,744,Kuehne+Nagel,Delivered,196.3,40.92,BOAT9869572273,
569,524,532,2,4,3,9032,DB Schenker,Delivered,1254.18,406.44,BOAT8598179254,
570,168,184,11,1,2,48,C.H. Robinson,Delivered,474.23,100.8,BOAT9481189935,
571,304,329,9,4,3,136,C.H. Robinson,Delivered,43.88,6.8,BOAT7877626106,
572,635,649,8,1,4,5968,DB Schenker,Delivered,1521.08,328.24,BOAT5574509305,
573,149,155,15,4,5,672,FedEx International,Delivered,42.18,30.24,BOAT6854588252,
574,131,147,16,5,2,4752,Maersk Line,Delivered,1436.82,237.6,BOAT1149473997,
575,464,484,9,4,5,5488,DHL Express,Delayed,1816.11,274.4,BOAT5181196493,Weather Disruption
576,201,215,4,1,5,6000,DB Schenker,Delivered,675.93,240.0,BOAT4727913922,
577,656,670,2,6,1,1192,XPO Logistics,Delivered,331.7,53.64,BOAT5961781882,
578,248,274,1,5,2,5576,XPO Logistics,Delayed,2331.54,250.92,BOAT2117292358,Weather Disruption
579,622,632,2,4,3,1224,UPS Worldwide,In Transit,303.3,55.08,BOAT3983826554,
580,194,208,13,4,4,4344,DHL Express,Delivered,8381.75,1042.56,BOAT6891943014,
581,247,260,6,4,5,992,UPS Worldwide,Delayed,330.99,42.66,BOAT4462151363,Port Congestion
582,290,302,4,5,5,4200,FedEx International,Delivered,767.54,168.0,BOAT3531378442,
583,252,259,9,5,4,3552,CMA CGM,Delivered,965.54,177.6,BOAT3835333333,
584,489,514,16,2,4,4360,UPS Worldwide,Delivered,1263.87,218.0,BOAT7078035480,
585,668,675,12,6,5,56,C.H. Robinson,Delivered,37.55,19.6,BOAT5813328953,
