sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
239,704,16,1,96,34.99,25,839.76,3359.04,2519.28,1919.04,600.24,23.83,BOAT-ORD-202412-189511
240,96,14,1,96,24.99,0,0.0,2399.04,2399.04,1343.04,1056.0,44.02,BOAT-ORD-202304-951201
241,134,2,5,288,32.99,10,950.11,9501.12,8551.01,5181.12,3369.89,39.41,BOAT-ORD-202305-445658
242,687,4,4,368,19.99,25,1839.08,7356.32,5517.24,4044.32,1472.92,26.7,BOAT-ORD-202411-797660
243,434,2,3,312,32.99,0,0.0,10292.88,10292.88,5612.88,4680.0,45.47,BOAT-ORD-202403-468727
244,107,7,2,176,22.99,5,202.31,4046.24,3843.93,2286.24,1557.69,40.52,BOAT-ORD-202304-335137
245,111,12,5,48,19.99,0,0.0,959.52,959.52,575.52,384.0,40.02,BOAT-ORD-202304-899649
246,286,8,4,288,17.99,10,518.11,5181.12,4663.01,2877.12,1785.89,38.3,BOAT-ORD-202310-743378
247,692,1,5,280,34.99,0,0.0,9797.2,9797.2,5317.2,4480.0,45.73,BOAT-ORD-202411-289179
248,280,10,3,96,89.99,0,0.0,8639.04,8639.04,5279.04,3360.0,38.89,BOAT-ORD-202310-290217
249,147,13,1,24,29.99,0,0.0,719.76,719.76,407.76,312.0,43.35,BOAT-ORD-202305-196214
250,544,7,4,112,22.99,5,128.74,2574.88,2446.14,1454.88,991.26,40.52,BOAT-ORD-202406-457455
251,162,12,3,96,19.99,0,0.0,1919.04,1919.04,1151.04,768.0,40.02,BOAT-ORD-202306-914571
252,582,3,1,80,24.99,0,0.0,1999.2,1999.2,1119.2,880.0,44.02,BOAT-ORD-202408-891083
253,633,2,1,144,32.99,5,237.53,4750.56,4513.03,2590.56,1922.47,42.6,BOAT-ORD-202409-794093
254,435,16,5,456,34.99,5,797.77,15955.44,15157.67,9115.44,6042.23,39.86,BOAT-ORD-202403-386436
255,221,4,3,224,19.99,0,0.0,4477.76,4477.76,2461.76,2016.0,45.02,BOAT-ORD-202308-397005
256,695,16,5,688,34.99,5,1203.66,24073.12,22869.46,13753.12,9116.34,39.86,BOAT-ORD-202411-147623
257,226,13,5,8,29.99,0,0.0,239.92,239.92,135.92,104.0,43.35,BOAT-ORD-202308-314353
258,309,7,2,136,22.99,5,156.33,3126.64,2970.31,1766.64,1203.67,40.52,BOAT-ORD-202311-444061
259,123,1,4,384,34.99,5,671.81,13436.16,12764.35,7292.16,5472.19,42.87,BOAT-ORD-202305-284229
260,133,13,5,96,29.99,0,0.0,2879.04,2879.04,1631.04,1248.0,43.35,BOAT-ORD-202305-624563
261,573,12,1,56,19.99,0,0.0,1119.44,1119.44,671.44,448.0,40.02,BOAT-ORD-202407-557409
262,20,15,1,328,27.99,15,1377.11,9180.72,7803.61,5244.72,2558.89,32.79,BOAT-ORD-202301-550137
263,588,13,4,40,29.99,0,0.0,1199.6,1199.6,679.6,520.0,43.35,BOAT-ORD-202408-524707
264,22,11,2,104,64.99,15,1013.84,6758.96,5745.12,4158.96,1586.16,27.61,BOAT-ORD-202301-582446
265,707,12,1,112,19.99,25,559.72,2238.88,1679.16,1342.88,336.28,20.03,BOAT-ORD-202412-211005
266,250,14,5,56,24.99,10,139.94,1399.44,1259.5,783.44,476.06,37.8,BOAT-ORD-202309-182467
267,406,10,3,32,89.99,0,0.0,2879.68,2879.68,1759.68,1120.0,38.89,BOAT-ORD-202402-916964
268,173,3,5,328,24.99,0,0.0,8196.72,8196.72,4588.72,3608.0,44.02,BOAT-ORD-202306-656379
269,523,7,3,96,22.99,0,0.0,2207.04,2207.04,1247.04,960.0,43.5,BOAT-ORD-202406-347745
270,106,5,3,104,44.99,0,0.0,4678.96,4678.96,2598.96,2080.0,44.45,BOAT-ORD-202304-731661
271,157,3,2,400,24.99,5,499.8,9996.0,9496.2,5596.0,3900.2,41.07,BOAT-ORD-202306-586490
272,578,15,5,640,27.99,0,0.0,17913.6,17913.6,10233.6,7680.0,42.87,BOAT-ORD-202407-757685
273,324,5,4,72,44.99,10,323.93,3239.28,2915.35,1799.28,1116.07,38.28,BOAT-ORD-202311-563688
274,647,10,3,152,89.99,0,0.0,13678.48,13678.48,8358.48,5320.0,38.89,BOAT-ORD-202410-469038
275,520,3,3,240,24.99,5,299.88,5997.6,5697.72,3357.6,2340.12,41.07,BOAT-ORD-202406-139434
276,59,12,3,16,19.99,0,0.0,319.84,319.84,191.84,128.0,40.02,BOAT-ORD-202302-744883
277,609,13,4,80,29.99,10,239.92,2399.2,2159.28,1359.2,800.08,37.05,BOAT-ORD-202408-930281
278,43,15,5,200,27.99,0,0.0,5598.0,5598.0,3198.0,2400.0,42.87,BOAT-ORD-202302-734394
279,488,5,1,232,44.99,0,0.0,10437.68,10437.68,5797.68,4640.0,44.45,BOAT-ORD-202405-950360
280,352,3,5,184,24.99,0,0.0,4598.16,4598.16,2574.16,2024.0,44.02,BOAT-ORD-202312-359778
281,725,15,4,544,27.99,15,2283.98,15226.56,12942.58,8698.56,4244.02,32.79,BOAT-ORD-202412-739427
282,163,12,3,120,19.99,0,0.0,2398.8,2398.8,1438.8,960.0,40.02,BOAT-ORD-202306-506235
283,419,11,5,8,64.99,0,0.0,519.92,519.92,319.92,200.0,38.47,BOAT-ORD-202402-169113
284,338,4,5,400,19.99,5,399.8,7996.0,7596.2,4396.0,3200.2,42.13,BOAT-ORD-202312-364236
285,673,5,3,88,44.99,15,593.87,3959.12,3365.25,2199.12,1166.13,34.65,BOAT-ORD-202411-795847
286,145,12,3,88,19.99,5,87.96,1759.12,1671.16,1055.12,616.04,36.86,BOAT-ORD-202305-235215
287,610,3,3,288,24.99,5,359.86,7197.12,6837.26,4029.12,2808.14,41.07,BOAT-ORD-202409-774751
288,337,5,5,96,44.99,20,863.81,4319.04,3455.23,2399.04,1056.19,30.57,BOAT-ORD-202312-803024
289,434,12,1,48,19.99,0,0.0,959.52,959.52,575.52,384.0,40.02,BOAT-ORD-202403-289019
290,220,11,4,32,64.99,0,0.0,2079.68,2079.68,1279.68,800.0,38.47,BOAT-ORD-202308-244247
291,159,3,3,56,24.99,10,139.94,1399.44,1259.5,783.44,476.06,37.8,BOAT-ORD-202306-908320
292,553,2,3,400,32.99,10,1319.6,13196.0,11876.4,7196.0,4680.4,39.41,BOAT-ORD-202407-237414
293,612,13,2,24,29.99,0,0.0,719.76,719.76,407.76,312.0,43.35,BOAT-ORD-202409-971728
294,710,6,4,48,27.99,10,134.35,1343.52,1209.17,767.52,441.65,36.53,BOAT-ORD-202412-481995
295,693,8,4,320,17.99,5,287.84,5756.8,5468.96,3196.8,2272.16,41.55,BOAT-ORD-202411-888939
296,460,8,5,64,17.99,0,0.0,1151.36,1151.36,639.36,512.0,44.47,BOAT-ORD-202404-947903
297,481,7,3,176,22.99,10,404.62,4046.24,3641.62,2286.24,1355.38,37.22,BOAT-ORD-202404-561999
298,473,10,4,72,89.99,10,647.93,6479.28,5831.35,3959.28,1872.07,32.1,BOAT-ORD-202404-538997
299,166,7,5,40,22.99,0,0.0,919.6,919.6,519.6,400.0,43.5,BOAT-ORD-202306-154714
300,657,16,3,568,34.99,0,0.0,19874.32,19874.32,11354.32,8520.0,42.87,BOAT-ORD-202410-845957
301,529,4,3,48,19.99,0,0.0,959.52,959.52,527.52,432.0,45.02,BOAT-ORD-202406-386042
302,461,5,4,48,44.99,0,0.0,2159.52,2159.52,1199.52,960.0,44.45,BOAT-ORD-202404-956375
303,462,12,1,56,19.99,0,0.0,1119.44,1119.44,671.44,448.0,40.02,BOAT-ORD-202404-515712
304,515,12,2,56,19.99,0,0.0,1119.44,1119.44,671.44,448.0,40.02,BOAT-ORD-202405-493124
305,230,1,3,56,34.99,0,0.0,1959.44,1959.44,1063.44,896.0,45.73,BOAT-ORD-202308-929822
306,150,5,1,152,44.99,5,341.92,6838.48,6496.56,3798.48,2698.08,41.53,BOAT-ORD-202305-829884
307,143,16,4,632,34.99,0,0.0,22113.68,22113.68,12633.68,9480.0,42.87,BOAT-ORD-202305-183074
308,20,9,2,216,12.99,0,0.0,2805.84,2805.84,1509.84,1296.0,46.19,BOAT-ORD-202301-675462
309,624,14,1,40,24.99,0,0.0,999.6,999.6,559.6,440.0,44.02,BOAT-ORD-202409-415779
310,125,2,2,216,32.99,10,712.58,7125.84,6413.26,3885.84,2527.42,39.41,BOAT-ORD-202305-579318
311,65,4,4,312,19.99,10,623.69,6236.88,5613.19,3428.88,2184.31,38.91,BOAT-ORD-202303-117233
312,648,8,2,152,17.99,5,136.72,2734.48,2597.76,1518.48,1079.28,41.55,BOAT-ORD-202410-101640
313,630,12,2,80,19.99,5,79.96,1599.2,1519.24,959.2,560.04,36.86,BOAT-ORD-202409-296412
314,681,3,5,376,24.99,0,0.0,9396.24,9396.24,5260.24,4136.0,44.02,BOAT-ORD-202411-651613
315,558,1,4,248,34.99,0,0.0,8677.52,8677.52,4709.52,3968.0,45.73,BOAT-ORD-202407-766549
316,397,12,3,96,19.99,0,0.0,1919.04,1919.04,1151.04,768.0,40.02,BOAT-ORD-202402-474440
317,70,12,2,96,19.99,0,0.0,1919.04,1919.04,1151.04,768.0,40.02,BOAT-ORD-202303-908977
318,596,11,2,8,64.99,0,0.0,519.92,519.92,319.92,200.0,38.47,BOAT-ORD-202408-672536
319,347,6,4,496,27.99,20,2776.61,13883.04,11106.43,7931.04,3175.39,28.59,BOAT-ORD-202312-291132
320,139,3,4,24,24.99,0,0.0,599.76,599.76,335.76,264.0,44.02,BOAT-ORD-202305-311383
321,45,7,1,88,22.99,0,0.0,2023.12,2023.12,1143.12,880.0,43.5,BOAT-ORD-202302-640418
322,408,16,3,40,34.99,0,0.0,1399.6,1399.6,799.6,600.0,42.87,BOAT-ORD-202402-400009
323,366,2,3,144,32.99,0,0.0,4750.56,4750.56,2590.56,2160.0,45.47,BOAT-ORD-202401-938171
324,377,14,4,96,24.99,10,239.9,2399.04,2159.14,1343.04,816.1,37.8,BOAT-ORD-202401-505426
325,348,6,4,512,27.99,5,716.54,14330.88,13614.34,8186.88,5427.46,39.87,BOAT-ORD-202312-936020
326,532,9,1,192,12.99,5,124.7,2494.08,2369.38,1342.08,1027.3,43.36,BOAT-ORD-202406-182760
327,441,6,5,152,27.99,0,0.0,4254.48,4254.48,2430.48,1824.0,42.87,BOAT-ORD-202403-207581
328,82,11,3,40,64.99,5,129.98,2599.6,2469.62,1599.6,870.02,35.23,BOAT-ORD-202303-731894
329,437,6,4,184,27.99,5,257.51,5150.16,4892.65,2942.16,1950.49,39.87,BOAT-ORD-202403-144412
330,362,14,3,16,24.99,0,0.0,399.84,399.84,223.84,176.0,44.02,BOAT-ORD-202312-803787
331,653,13,3,48,29.99,0,0.0,1439.52,1439.52,815.52,624.0,43.35,BOAT-ORD-202410-249715
332,623,15,1,136,27.99,0,0.0,3806.64,3806.64,2174.64,1632.0,42.87,BOAT-ORD-202409-347459
333,661,12,3,104,19.99,10,207.9,2078.96,1871.06,1246.96,624.1,33.36,BOAT-ORD-202410-133958
334,620,5,4,192,44.99,0,0.0,8638.08,8638.08,4798.08,3840.0,44.45,BOAT-ORD-202409-565504
335,79,5,5,192,44.99,5,431.9,8638.08,8206.18,4798.08,3408.1,41.53,BOAT-ORD-202303-429657
336,666,9,2,64,12.99,0,0.0,831.36,831.36,447.36,384.0,46.19,BOAT-ORD-202410-871411
337,191,16,5,400,34.99,10,1399.6,13996.0,12596.4,7996.0,4600.4,36.52,BOAT-ORD-202307-223481
338,269,9,4,56,12.99,10,72.74,727.44,654.7,391.44,263.26,40.21,BOAT-ORD-202309-399449
339,711,16,2,128,34.99,0,0.0,4478.72,4478.72,2558.72,1920.0,42.87,BOAT-ORD-202412-994253
340,76,15,2,456,27.99,0,0.0,12763.44,12763.44,7291.44,5472.0,42.87,BOAT-ORD-202303-949884
341,699,11,3,24,64.99,15,233.96,1559.76,1325.8,959.76,366.04,27.61,BOAT-ORD-202411-668507
342,298,10,2,168,89.99,0,0.0,15118.32,15118.32,9238.32,5880.0,38.89,BOAT-ORD-202310-932250
343,371,8,1,56,17.99,25,251.86,1007.44,755.58,559.44,196.14,25.96,BOAT-ORD-202401-245622
344,243,16,1,376,34.99,10,1315.62,13156.24,11840.62,7516.24,4324.38,36.52,BOAT-ORD-202308-700076
345,378,15,5,136,27.99,15,571.0,3806.64,3235.64,2174.64,1061.0,32.79,BOAT-ORD-202401-190403
346,68,10,4,96,89.99,5,431.95,8639.04,8207.09,5279.04,2928.05,35.68,BOAT-ORD-202303-651231
347,421,14,5,16,24.99,0,0.0,399.84,399.84,223.84,176.0,44.02,BOAT-ORD-202402-432427
348,658,3,4,480,24.99,10,1199.52,11995.2,10795.68,6715.2,4080.48,37.8,BOAT-ORD-202410-461249
349,132,6,2,224,27.99,10,626.98,6269.76,5642.78,3581.76,2061.02,36.52,BOAT-ORD-202305-158104
350,128,5,3,88,44.99,0,0.0,3959.12,3959.12,2199.12,1760.0,44.45,BOAT-ORD-202305-438334
351,727,8,3,272,17.99,5,244.66,4893.28,4648.62,2717.28,1931.34,41.55,BOAT-ORD-202412-987025
352,81,9,2,168,12.99,10,218.23,2182.32,1964.09,1174.32,789.77,40.21,BOAT-ORD-202303-387782
353,129,10,5,72,89.99,0,0.0,6479.28,6479.28,3959.28,2520.0,38.89,BOAT-ORD-202305-626986
354,657,6,5,160,27.99,0,0.0,4478.4,4478.4,2558.4,1920.0,42.87,BOAT-ORD-202410-790731
355,640,11,5,16,64.99,0,0.0,1039.84,1039.84,639.84,400.0,38.47,BOAT-ORD-202410-185168
356,47,9,2,200,12.99,10,259.8,2598.0,2338.2,1398.0,940.2,40.21,BOAT-ORD-202302-536822
357,633,1,4,328,34.99,10,1147.67,11476.72,10329.05,6228.72,4100.33,39.7,BOAT-ORD-202409-403742
358,658,10,4,64,89.99,5,287.97,5759.36,5471.39,3519.36,1952.03,35.68,BOAT-ORD-202410-411882
359,465,3,1,88,24.99,5,109.96,2199.12,2089.16,1231.12,858.04,41.07,BOAT-ORD-202404-535810
360,496,15,2,352,27.99,10,985.25,9852.48,8867.23,5628.48,3238.75,36.52,BOAT-ORD-202405-250647
361,321,11,3,104,64.99,0,0.0,6758.96,6758.96,4158.96,2600.0,38.47,BOAT-ORD-202311-897615
362,380,4,3,128,19.99,10,255.87,2558.72,2302.85,1406.72,896.13,38.91,BOAT-ORD-202401-228473
363,274,15,2,152,27.99,0,0.0,4254.48,4254.48,2430.48,1824.0,42.87,BOAT-ORD-202310-153063
364,298,13,5,112,29.99,0,0.0,3358.88,3358.88,1902.88,1456.0,43.35,BOAT-ORD-202310-267457
365,336,11,2,48,64.99,10,311.95,3119.52,2807.57,1919.52,888.05,31.63,BOAT-ORD-202312-639728
366,479,16,3,512,34.99,0,0.0,17914.88,17914.88,10234.88,7680.0,42.87,BOAT-ORD-202404-194423
367,403,15,2,224,27.99,10,626.98,6269.76,5642.78,3581.76,2061.02,36.52,BOAT-ORD-202402-470037
368,50,2,3,256,32.99,10,844.54,8445.44,7600.9,4605.44,2995.46,39.41,BOAT-ORD-202302-983791
369,670,16,3,552,34.99,0,0.0,19314.48,19314.48,11034.48,8280.0,42.87,BOAT-ORD-202410-988324
370,111,14,2,40,24.99,0,0.0,999.6,999.6,559.6,440.0,44.02,BOAT-ORD-202304-900961
371,413,12,1,56,19.99,0,0.0,1119.44,1119.44,671.44,448.0,40.02,BOAT-ORD-202402-697983
372,576,7,3,144,22.99,0,0.0,3310.56,3310.56,1870.56,1440.0,43.5,BOAT-ORD-202407-177103
373,396,15,5,288,27.99,25,2015.28,8061.12,6045.84,4605.12,1440.72,23.83,BOAT-ORD-202401-753516
374,697,4,2,104,19.99,10,207.9,2078.96,1871.06,1142.96,728.1,38.91,BOAT-ORD-202411-491326
375,348,12,2,56,19.99,15,167.92,1119.44,951.52,671.44,280.08,29.44,BOAT-ORD-202312-633853
376,412,2,1,24,32.99,0,0.0,791.76,791.76,431.76,360.0,45.47,BOAT-ORD-202402-848255
377,342,16,5,472,34.99,0,0.0,16515.28,16515.28,9435.28,7080.0,42.87,BOAT-ORD-202312-735710
378,528,5,3,320,44.99,0,0.0,14396.8,14396.8,7996.8,6400.0,44.45,BOAT-ORD-202406-270395
379,403,10,5,48,89.99,10,431.95,4319.52,3887.57,2639.52,1248.05,32.1,BOAT-ORD-202402-968524
380,522,16,5,312,34.99,5,545.84,10916.88,10371.04,6236.88,4134.16,39.86,BOAT-ORD-202406-955374
381,18,12,3,88,19.99,0,0.0,1759.12,1759.12,1055.12,704.0,40.02,BOAT-ORD-202301-536774
382,598,10,1,80,89.99,5,359.96,7199.2,6839.24,4399.2,2440.04,35.68,BOAT-ORD-202408-378428
383,672,8,1,304,17.99,10,546.9,5468.96,4922.06,3036.96,1885.1,38.3,BOAT-ORD-202411-278794
384,537,13,2,88,29.99,0,0.0,2639.12,2639.12,1495.12,1144.0,43.35,BOAT-ORD-202406-133104
385,587,4,2,16,19.99,5,15.99,319.84,303.85,175.84,128.01,42.13,BOAT-ORD-202408-428930
386,429,5,4,360,44.99,0,0.0,16196.4,16196.4,8996.4,7200.0,44.45,BOAT-ORD-202403-530311
387,514,16,1,144,34.99,10,503.86,5038.56,4534.7,2878.56,1656.14,36.52,BOAT-ORD-202405-317413
388,575,11,4,72,64.99,5,233.96,4679.28,4445.32,2879.28,1566.04,35.23,BOAT-ORD-202407-428993
389,178,15,5,352,27.99,10,985.25,9852.48,8867.23,5628.48,3238.75,36.52,BOAT-ORD-202306-471496
390,693,9,5,248,12.99,0,0.0,3221.52,3221.52,1733.52,1488.0,46.19,BOAT-ORD-202411-358494
391,286,10,2,80,89.99,0,0.0,7199.2,7199.2,4399.2,2800.0,38.89,BOAT-ORD-202310-839142
392,213,16,3,496,34.99,0,0.0,17355.04,17355.04,9915.04,7440.0,42.87,BOAT-ORD-202308-687713
393,281,10,1,152,89.99,10,1367.85,13678.48,12310.63,8358.48,3952.15,32.1,BOAT-ORD-202310-498138
394,405,12,2,40,19.99,0,0.0,799.6,799.6,479.6,320.0,40.02,BOAT-ORD-202402-401602
395,81,12,4,88,19.99,0,0.0,1759.12,1759.12,1055.12,704.0,40.02,BOAT-ORD-202303-883641
396,491,7,2,216,22.99,10,496.58,4965.84,4469.26,2805.84,1663.42,37.22,BOAT-ORD-202405-384303
397,576,9,2,32,12.99,10,41.57,415.68,374.11,223.68,150.43,40.21,BOAT-ORD-202407-876880
398,601,8,2,16,17.99,10,28.78,287.84,259.06,159.84,99.22,38.3,BOAT-ORD-202408-336633
399,654,8,1,56,17.99,5,50.37,1007.44,957.07,559.44,397.63,41.55,BOAT-ORD-202410-446337
400,484,4,2,8,19.99,10,15.99,159.92,143.93,87.92,56.01,38.91,BOAT-ORD-202404-265613
401,417,16,4,208,34.99,0,0.0,7277.92,7277.92,4157.92,3120.0,42.87,BOAT-ORD-202402-436768
402,293,2,1,240,32.99,10,791.76,7917.6,7125.84,4317.6,2808.24,39.41,BOAT-ORD-202310-874568
403,39,6,4,96,27.99,0,0.0,2687.04,2687.04,1535.04,1152.0,42.87,BOAT-ORD-202302-976822
404,407,16,2,304,34.99,0,0.0,10636.96,10636.96,6076.96,4560.0,42.87,BOAT-ORD-202402-109717
405,306,4,3,296,19.99,10,591.7,5917.04,5325.34,3253.04,2072.3,38.91,BOAT-ORD-202311-772464
406,557,16,2,520,34.99,5,909.74,18194.8,17285.06,10394.8,6890.26,39.86,BOAT-ORD-202407-386090
407,198,4,3,88,19.99,5,87.96,1759.12,1671.16,967.12,704.04,42.13,BOAT-ORD-202307-779776
408,264,6,1,384,27.99,0,0.0,10748.16,10748.16,6140.16,4608.0,42.87,BOAT-ORD-202309-929179
409,303,7,2,320,22.99,5,367.84,7356.8,6988.96,4156.8,2832.16,40.52,BOAT-ORD-202310-967161
410,438,11,1,56,64.99,0,0.0,3639.44,3639.44,2239.44,1400.0,38.47,BOAT-ORD-202403-293757
411,144,16,3,256,34.99,0,0.0,8957.44,8957.44,5117.44,3840.0,42.87,BOAT-ORD-202305-373453
412,393,8,4,200,17.99,5,179.9,3598.0,3418.1,1998.0,1420.1,41.55,BOAT-ORD-202401-445637
413,310,1,3,376,34.99,20,2631.25,13156.24,10524.99,7140.24,3384.75,32.16,BOAT-ORD-202311-347781
414,64,4,4,160,19.99,0,0.0,3198.4,3198.4,1758.4,1440.0,45.02,BOAT-ORD-202303-525110
415,703,10,1,168,89.99,5,755.92,15118.32,14362.4,9238.32,5124.08,35.68,BOAT-ORD-202412-485397
416,630,8,2,40,17.99,5,35.98,719.6,683.62,399.6,284.02,41.55,BOAT-ORD-202409-260626
417,466,12,4,96,19.99,10,191.9,1919.04,1727.14,1151.04,576.1,33.36,BOAT-ORD-202404-593699
418,551,7,2,176,22.99,10,404.62,4046.24,3641.62,2286.24,1355.38,37.22,BOAT-ORD-202407-925618
419,84,15,5,376,27.99,0,0.0,10524.24,10524.24,6012.24,4512.0,42.87,BOAT-ORD-202303-691573
420,115,2,5,264,32.99,0,0.0,8709.36,8709.36,4749.36,3960.0,45.47,BOAT-ORD-202304-700521
421,550,5,2,168,44.99,10,755.83,7558.32,6802.49,4198.32,2604.17,38.28,BOAT-ORD-202407-563303
422,120,7,5,128,22.99,0,0.0,2942.72,2942.72,1662.72,1280.0,43.5,BOAT-ORD-202304-635167
423,457,2,4,72,32.99,10,237.53,2375.28,2137.75,1295.28,842.47,39.41,BOAT-ORD-202404-535604
424,468,2,5,240,32.99,0,0.0,7917.6,7917.6,4317.6,3600.0,45.47,BOAT-ORD-202404-858414
425,23,13,3,8,29.99,20,47.98,239.92,191.94,135.92,56.02,29.19,BOAT-ORD-202301-328486
426,593,3,1,224,24.99,0,0.0,5597.76,5597.76,3133.76,2464.0,44.02,BOAT-ORD-202408-834406
427,66,2,1,248,32.99,0,0.0,8181.52,8181.52,4461.52,3720.0,45.47,BOAT-ORD-202303-401036
428,419,6,2,400,27.99,5,559.8,11196.0,10636.2,6396.0,4240.2,39.87,BOAT-ORD-202402-492650
429,392,15,4,392,27.99,0,0.0,10972.08,10972.08,6268.08,4704.0,42.87,BOAT-ORD-202401-815894
430,678,5,3,128,44.99,0,0.0,5758.72,5758.72,3198.72,2560.0,44.45,BOAT-ORD-202411-663356
431,403,5,2,8,44.99,0,0.0,359.92,359.92,199.92,160.0,44.45,BOAT-ORD-202402-412856
432,475,14,5,56,24.99,0,0.0,1399.44,1399.44,783.44,616.0,44.02,BOAT-ORD-202404-359535
433,472,12,2,40,19.99,0,0.0,799.6,799.6,479.6,320.0,40.02,BOAT-ORD-202404-860242
434,116,2,4,320,32.99,0,0.0,10556.8,10556.8,5756.8,4800.0,45.47,BOAT-ORD-202304-352356
435,212,3,1,312,24.99,0,0.0,7796.88,7796.88,4364.88,3432.0,44.02,BOAT-ORD-202307-568127
436,613,2,2,384,32.99,0,0.0,12668.16,12668.16,6908.16,5760.0,45.47,BOAT-ORD-202409-521805
437,450,8,5,56,17.99,0,0.0,1007.44,1007.44,559.44,448.0,44.47,BOAT-ORD-202403-246942
438,516,10,2,112,89.99,10,1007.89,10078.88,9070.99,6158.88,2912.11,32.1,BOAT-ORD-202405-434394
439,592,11,2,40,64.99,0,0.0,2599.6,2599.6,1599.6,1000.0,38.47,BOAT-ORD-202408-792282
440,534,8,4,80,17.99,0,0.0,1439.2,1439.2,799.2,640.0,44.47,BOAT-ORD-202406-163918
441,571,6,4,288,27.99,5,403.06,8061.12,7658.06,4605.12,3052.94,39.87,BOAT-ORD-202407-149161
442,353,13,5,88,29.99,20,527.82,2639.12,2111.3,1495.12,616.18,29.18,BOAT-ORD-202312-536548
443,419,5,3,200,44.99,0,0.0,8998.0,8998.0,4998.0,4000.0,44.45,BOAT-ORD-202402-891062
444,551,16,2,232,34.99,0,0.0,8117.68,8117.68,4637.68,3480.0,42.87,BOAT-ORD-202407-999197
445,725,5,4,64,44.99,15,431.9,2879.36,2447.46,1599.36,848.1,34.65,BOAT-ORD-202412-532723
446,427,5,4,128,44.99,0,0.0,5758.72,5758.72,3198.72,2560.0,44.45,BOAT-ORD-202403-313214
447,339,3,4,384,24.99,0,0.0,9596.16,9596.16,5372.16,4224.0,44.02,BOAT-ORD-202312-661654
448,196,2,3,200,32.99,10,659.8,6598.0,5938.2,3598.0,2340.2,39.41,BOAT-ORD-202307-732209
449,41,3,2,392,24.99,10,979.61,9796.08,8816.47,5484.08,3332.39,37.8,BOAT-ORD-202302-859489
450,688,7,4,112,22.99,25,643.72,2574.88,1931.16,1454.88,476.28,24.66,BOAT-ORD-202411-449138
451,311,1,2,200,34.99,20,1399.6,6998.0,5598.4,3798.0,1800.4,32.16,BOAT-ORD-202311-223014
452,491,8,5,184,17.99,0,0.0,3310.16,3310.16,1838.16,1472.0,44.47,BOAT-ORD-202405-515898
453,246,11,3,56,64.99,5,181.97,3639.44,3457.47,2239.44,1218.03,35.23,BOAT-ORD-202309-659572
454,665,12,3,72,19.99,0,0.0,1439.28,1439.28,863.28,576.0,40.02,BOAT-ORD-202410-637727
455,510,15,1,488,27.99,0,0.0,13659.12,13659.12,7803.12,5856.0,42.87,BOAT-ORD-202405-312994
456,380,11,4,8,64.99,15,77.99,519.92,441.93,319.92,122.01,27.61,BOAT-ORD-202401-332022
457,150,1,3,288,34.99,10,1007.71,10077.12,9069.41,5469.12,3600.29,39.7,BOAT-ORD-202305-707275
458,428,10,2,32,89.99,0,0.0,2879.68,2879.68,1759.68,1120.0,38.89,BOAT-ORD-202403-341192
459,389,8,4,144,17.99,20,518.11,2590.56,2072.45,1438.56,633.89,30.59,BOAT-ORD-202401-818113
460,346,9,4,336,12.99,20,872.93,4364.64,3491.71,2348.64,1143.07,32.74,BOAT-ORD-202312-614426
461,472,6,3,88,27.99,0,0.0,2463.12,2463.12,1407.12,1056.0,42.87,BOAT-ORD-202404-855303
462,560,16,2,560,34.99,0,0.0,19594.4,19594.4,11194.4,8400.0,42.87,BOAT-ORD-202407-649395
463,35,3,1,392,24.99,0,0.0,9796.08,9796.08,5484.08,4312.0,44.02,BOAT-ORD-202302-532424
464,141,8,1,184,17.99,0,0.0,3310.16,3310.16,1838.16,1472.0,44.47,BOAT-ORD-202305-109585
465,224,15,3,64,27.99,10,179.14,1791.36,1612.22,1023.36,588.86,36.52,BOAT-ORD-202308-768706
466,683,16,4,24,34.99,0,0.0,839.76,839.76,479.76,360.0,42.87,BOAT-ORD-202411-658065
467,565,14,1,8,24.99,10,19.99,199.92,179.93,111.92,68.01,37.8,BOAT-ORD-202407-857273
468,282,10,1,136,89.99,5,611.93,12238.64,11626.71,7478.64,4148.07,35.68,BOAT-ORD-202310-945328
469,184,4,1,272,19.99,0,0.0,5437.28,5437.28,2989.28,2448.0,45.02,BOAT-ORD-202307-352674
470,197,9,3,72,12.99,5,46.76,935.28,888.52,503.28,385.24,43.36,BOAT-ORD-202307-182857
471,383,13,4,80,29.99,0,0.0,2399.2,2399.2,1359.2,1040.0,43.35,BOAT-ORD-202401-831105
472,232,10,1,88,89.99,0,0.0,7919.12,7919.12,4839.12,3080.0,38.89,BOAT-ORD-202308-198042
473,416,13,4,72,29.99,5,107.96,2159.28,2051.32,1223.28,828.04,40.37,BOAT-ORD-202402-158840
474,653,1,2,88,34.99,5,153.96,3079.12,2925.16,1671.12,1254.04,42.87,BOAT-ORD-202410-986392
475,445,11,5,112,64.99,0,0.0,7278.88,7278.88,4478.88,2800.0,38.47,BOAT-ORD-202403-653815
476,44,8,2,232,17.99,10,417.37,4173.68,3756.31,2317.68,1438.63,38.3,BOAT-ORD-202302-598598
477,278,2,1,288,32.99,10,950.11,9501.12,8551.01,5181.12,3369.89,39.41,BOAT-ORD-202310-690882
