production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
451,287,13,1,1168,9,0.77,BOAT-PROD-2023103008
452,253,2,3,6496,21,0.32,BOAT-PROD-2023095393
453,240,11,2,480,2,0.42,BOAT-PROD-2023084526
454,374,7,3,2400,28,1.17,BOAT-PROD-2024019326
455,315,3,3,10056,45,0.45,BOAT-PROD-2023113103
456,564,1,2,17208,141,0.82,BOAT-PROD-2024077371
457,11,10,1,1408,7,0.5,BOAT-PROD-2023016695
458,58,5,3,6400,45,0.7,BOAT-PROD-2023021309
459,455,1,3,8792,59,0.67,BOAT-PROD-2024036545
460,27,3,2,6400,73,1.14,BOAT-PROD-2023014473
461,687,16,1,14352,136,0.95,BOAT-PROD-2024113225
462,394,6,1,14640,124,0.85,BOAT-PROD-2024019806
463,622,11,2,728,4,0.55,BOAT-PROD-2024096237
464,425,3,1,6400,23,0.36,BOAT-PROD-2024029874
465,634,3,1,6400,35,0.55,BOAT-PROD-2024095887
466,341,1,1,22024,104,0.47,BOAT-PROD-2023124699
467,547,11,1,2464,23,0.93,BOAT-PROD-2024066294
468,348,6,2,6400,41,0.64,BOAT-PROD-2023128353
469,249,1,1,6400,68,1.06,BOAT-PROD-2023091622
470,314,9,1,4384,23,0.52,BOAT-PROD-2023117580
471,626,16,1,5376,53,0.99,BOAT-PROD-2024098969
472,39,16,1,4800,36,0.75,BOAT-PROD-2023022294
473,335,3,3,6400,20,0.31,BOAT-PROD-2023127358
474,480,13,1,1880,12,0.64,BOAT-PROD-2024046137
475,243,4,2,13336,149,1.12,BOAT-PROD-2023081004
476,230,2,2,6400,30,0.47,BOAT-PROD-2023089281
477,429,8,2,6152,34,0.55,BOAT-PROD-2024036888
478,551,5,2,13248,136,1.03,BOAT-PROD-2024072391
479,631,13,3,856,3,0.35,BOAT-PROD-2024093124
480,424,8,1,2400,29,1.21,BOAT-PROD-2024026131
481,157,8,3,5128,19,0.37,BOAT-PROD-2023064890
482,537,8,1,2400,12,0.5,BOAT-PROD-2024064247
483,621,10,3,480,1,0.21,BOAT-PROD-2024095290
484,692,12,3,2800,32,1.14,BOAT-PROD-2024119218
485,131,1,3,7544,90,1.19,BOAT-PROD-2023052547
486,453,16,3,19568,55,0.28,BOAT-PROD-2024038780
487,23,12,2,2800,20,0.71,BOAT-PROD-2023014570
488,344,10,2,2800,24,0.86,BOAT-PROD-2023127259
489,57,12,2,1440,5,0.35,BOAT-PROD-2023021469
490,28,10,2,2736,26,0.95,BOAT-PROD-2023013509
491,716,16,2,28688,204,0.71,BOAT-PROD-2024124942
492,539,13,1,736,7,0.95,BOAT-PROD-2024066729
493,258,13,3,2000,18,0.9,BOAT-PROD-2023098536
494,542,2,2,6400,76,1.19,BOAT-PROD-2024065024
495,311,1,2,21464,172,0.8,BOAT-PROD-2023111642
496,668,15,3,40848,421,1.03,BOAT-PROD-2024105755
497,470,14,3,1792,7,0.39,BOAT-PROD-2024042399
498,212,7,3,12040,132,1.1,BOAT-PROD-2023078219
499,403,15,3,25056,283,1.13,BOAT-PROD-2024028249
500,578,6,3,17688,80,0.45,BOAT-PROD-2024079137
501,112,11,3,2800,23,0.82,BOAT-PROD-2023044078
502,256,7,1,9160,62,0.68,BOAT-PROD-2023092457
503,357,10,2,2800,7,0.25,BOAT-PROD-2023129045
504,658,3,2,29480,83,0.28,BOAT-PROD-2024104701
505,194,10,2,536,1,0.19,BOAT-PROD-2023079051
506,362,5,1,6400,43,0.67,BOAT-PROD-2023126232
507,572,9,2,6536,27,0.41,BOAT-PROD-2024078761
508,241,16,3,6584,45,0.68,BOAT-PROD-2023089658
509,9,11,1,1176,3,0.26,BOAT-PROD-2023011251
510,493,9,1,2400,5,0.21,BOAT-PROD-2024053760
511,710,14,3,1512,15,0.99,BOAT-PROD-2024121301
512,455,16,2,20680,48,0.23,BOAT-PROD-2024035050
513,533,6,3,10192,26,0.26,BOAT-PROD-2024062278
514,692,6,3,7304,70,0.96,BOAT-PROD-2024113412
515,164,5,2,6712,56,0.83,BOAT-PROD-2023067889
516,264,11,2,2800,6,0.21,BOAT-PROD-2023096083
517,235,4,2,6400,69,1.08,BOAT-PROD-2023087116
518,276,2,3,19288,179,0.93,BOAT-PROD-2023104212
519,473,10,1,2800,32,1.14,BOAT-PROD-2024048260
520,69,3,2,6400,13,0.2,BOAT-PROD-2023032708
521,13,8,2,3256,30,0.92,BOAT-PROD-2023012944
522,28,16,3,14432,124,0.86,BOAT-PROD-2023011244
523,429,7,3,6992,27,0.39,BOAT-PROD-2024039555
524,266,12,1,2800,15,0.54,BOAT-PROD-2023097915
525,11,13,1,2000,14,0.7,BOAT-PROD-2023017202
526,529,16,3,15808,46,0.29,BOAT-PROD-2024067605
527,661,1,2,12688,96,0.76,BOAT-PROD-2024107308
528,367,9,3,7640,79,1.03,BOAT-PROD-2024013585
529,557,15,3,22688,143,0.63,BOAT-PROD-2024078422
530,257,15,3,5528,57,1.03,BOAT-PROD-2023097952
531,123,8,3,5360,28,0.52,BOAT-PROD-2023055856
532,622,14,3,2000,11,0.55,BOAT-PROD-2024098371
533,10,7,2,5256,26,0.49,BOAT-PROD-2023018601
534,216,9,2,3128,12,0.38,BOAT-PROD-2023089306
535,482,16,1,6168,39,0.63,BOAT-PROD-2024041556
536,281,7,3,9640,67,0.7,BOAT-PROD-2023104148
537,563,13,3,1528,15,0.98,BOAT-PROD-2024074850
538,71,16,1,4800,21,0.44,BOAT-PROD-2023035628
539,627,13,3,512,4,0.78,BOAT-PROD-2024093878
540,352,10,2,1392,9,0.65,BOAT-PROD-2023126535
541,274,5,2,6400,26,0.41,BOAT-PROD-2023109923
542,173,2,2,6400,36,0.56,BOAT-PROD-2023066888
543,683,10,1,888,6,0.68,BOAT-PROD-2024114442
544,203,1,1,6400,24,0.38,BOAT-PROD-2023076443
545,693,14,3,2000,17,0.85,BOAT-PROD-2024113743
546,266,2,3,6656,72,1.08,BOAT-PROD-2023093693
547,724,11,3,1328,15,1.13,BOAT-PROD-2024126677
548,389,11,2,2392,25,1.05,BOAT-PROD-2024019190
549,544,8,2,2736,10,0.37,BOAT-PROD-2024069389
550,20,8,3,2400,16,0.67,BOAT-PROD-2023011522
551,538,9,2,6256,48,0.77,BOAT-PROD-2024062121
552,500,13,3,2000,19,0.95,BOAT-PROD-2024051166
553,259,7,2,2400,21,0.88,BOAT-PROD-2023092361
554,309,15,2,28616,112,0.39,BOAT-PROD-2023116022
555,339,13,2,1608,12,0.75,BOAT-PROD-2023129061
556,77,10,2,1176,7,0.6,BOAT-PROD-2023039944
557,197,16,2,11960,68,0.57,BOAT-PROD-2023073032
558,269,4,1,31592,297,0.94,BOAT-PROD-2023093594
559,528,10,2,2256,18,0.8,BOAT-PROD-2024067178
560,701,1,1,15136,89,0.59,BOAT-PROD-2024121770
561,407,7,3,2800,17,0.61,BOAT-PROD-2024023314
562,134,13,3,2000,18,0.9,BOAT-PROD-2023057419
563,370,10,2,1472,2,0.14,BOAT-PROD-2024017216
564,183,4,1,6400,43,0.67,BOAT-PROD-2023072365
565,91,6,3,6400,67,1.05,BOAT-PROD-2023047097
566,613,13,2,544,1,0.18,BOAT-PROD-2024092255
567,441,4,3,9576,61,0.64,BOAT-PROD-2024031118
568,543,12,2,2800,25,0.89,BOAT-PROD-2024063600
569,700,7,3,3816,25,0.66,BOAT-PROD-2024112286
570,224,5,3,12952,95,0.73,BOAT-PROD-2023081366
571,461,6,1,6400,26,0.41,BOAT-PROD-2024047514
572,12,16,1,11632,41,0.35,BOAT-PROD-2023016119
573,128,13,2,1056,12,1.14,BOAT-PROD-2023052472
574,114,4,2,12608,30,0.24,BOAT-PROD-2023048904
575,230,12,3,2800,7,0.25,BOAT-PROD-2023087679
576,161,10,2,832,4,0.48,BOAT-PROD-2023064003
577,377,12,1,2800,32,1.14,BOAT-PROD-2024016574
578,147,1,2,12368,73,0.59,BOAT-PROD-2023055942
579,656,1,3,23552,122,0.52,BOAT-PROD-2024107728
580,705,14,2,1136,10,0.88,BOAT-PROD-2024127256
581,119,5,1,6400,37,0.58,BOAT-PROD-2023046041
582,130,13,3,1752,3,0.17,BOAT-PROD-2023058314
583,730,12,2,2136,10,0.47,BOAT-PROD-2024126194
584,84,15,3,4800,57,1.19,BOAT-PROD-2023032435
585,36,8,2,2400,14,0.58,BOAT-PROD-2023028553
586,229,11,1,816,7,0.86,BOAT-PROD-2023087996
587,604,14,3,1328,9,0.68,BOAT-PROD-2024089311
588,199,8,3,2592,27,1.04,BOAT-PROD-2023075337
589,668,2,1,6400,33,0.52,BOAT-PROD-2024105489
590,346,16,2,4800,29,0.6,BOAT-PROD-2023122062
591,729,16,3,32952,125,0.38,BOAT-PROD-2024121401
592,700,3,3,6400,28,0.44,BOAT-PROD-2024116753
593,401,14,3,1304,13,1.0,BOAT-PROD-2024025543
594,78,10,1,2144,12,0.56,BOAT-PROD-2023034418
595,315,3,3,6400,58,0.91,BOAT-PROD-2023117619
596,700,16,2,14088,155,1.1,BOAT-PROD-2024113372
597,70,14,2,2000,4,0.2,BOAT-PROD-2023032699
598,289,1,1,6400,74,1.16,BOAT-PROD-2023105591
599,499,10,1,2800,12,0.43,BOAT-PROD-2024058734
600,523,11,3,768,6,0.78,BOAT-PROD-2024062605
601,307,11,3,2800,23,0.82,BOAT-PROD-2023116937
602,94,9,1,2400,6,0.25,BOAT-PROD-2023047278
603,219,14,1,408,4,0.98,BOAT-PROD-2023083480
604,667,6,3,6400,74,1.16,BOAT-PROD-2024107406
605,312,14,1,1088,13,1.19,BOAT-PROD-2023113197
606,560,6,3,6400,42,0.66,BOAT-PROD-2024072961
607,184,10,1,2800,30,1.07,BOAT-PROD-2023073766
608,414,3,3,6400,48,0.75,BOAT-PROD-2024022771
609,553,14,1,1208,11,0.91,BOAT-PROD-2024074471
610,211,7,1,6712,40,0.6,BOAT-PROD-2023074915
611,582,5,3,7704,29,0.38,BOAT-PROD-2024083784
612,298,14,2,1840,11,0.6,BOAT-PROD-2023102462
613,520,16,2,11656,33,0.28,BOAT-PROD-2024068155
614,329,14,1,1184,12,1.01,BOAT-PROD-2023112554
615,179,5,2,7504,86,1.15,BOAT-PROD-2023063446
616,527,9,1,3232,38,1.18,BOAT-PROD-2024066345
617,82,14,3,544,5,0.92,BOAT-PROD-2023036920
618,314,9,1,4784,26,0.54,BOAT-PROD-2023116770
619,265,11,2,2160,20,0.93,BOAT-PROD-2023098543
620,482,15,3,13776,66,0.48,BOAT-PROD-2024046800
621,81,2,3,6408,11,0.17,BOAT-PROD-2023035467
622,251,5,3,19696,219,1.11,BOAT-PROD-2023091459
623,169,9,3,7320,31,0.42,BOAT-PROD-2023068312
624,354,12,3,2800,26,0.93,BOAT-PROD-2023128030
625,647,6,3,6400,54,0.84,BOAT-PROD-2024109818
626,492,1,1,6400,53,0.83,BOAT-PROD-2024055755
627,3,6,2,6400,20,0.31,BOAT-PROD-2023012585
628,124,3,2,6400,19,0.3,BOAT-PROD-2023058998
629,696,16,1,14784,89,0.6,BOAT-PROD-2024115666
630,58,15,3,4800,56,1.17,BOAT-PROD-2023028195
631,85,3,1,6400,58,0.91,BOAT-PROD-2023034566
632,295,16,1,22000,90,0.41,BOAT-PROD-2023108090
633,163,8,1,4144,44,1.06,BOAT-PROD-2023064519
634,431,16,2,23336,54,0.23,BOAT-PROD-2024036577
635,714,1,2,13008,66,0.51,BOAT-PROD-2024123234
636,583,13,3,2000,23,1.15,BOAT-PROD-2024089871
637,445,11,2,2720,21,0.77,BOAT-PROD-2024035546
638,114,1,2,9008,79,0.88,BOAT-PROD-2023048254
639,195,1,2,6400,28,0.44,BOAT-PROD-2023072277
640,85,13,1,480,4,0.83,BOAT-PROD-2023031550
641,620,11,2,480,2,0.42,BOAT-PROD-2024096731
642,199,10,1,2800,11,0.39,BOAT-PROD-2023073100
643,158,16,2,23360,100,0.43,BOAT-PROD-2023069808
644,26,2,1,14224,77,0.54,BOAT-PROD-2023017046
645,240,11,2,480,5,1.04,BOAT-PROD-2023088365
646,390,13,2,1712,17,0.99,BOAT-PROD-2024019095
647,450,8,1,8312,81,0.97,BOAT-PROD-2024036279
648,463,14,3,2000,22,1.1,BOAT-PROD-2024047938
649,353,12,1,1464,13,0.89,BOAT-PROD-2023122696
650,593,12,3,2376,8,0.34,BOAT-PROD-2024081430
651,392,15,2,6208,63,1.01,BOAT-PROD-2024018267
652,382,16,1,8240,87,1.06,BOAT-PROD-2024019977
653,602,7,2,3224,22,0.68,BOAT-PROD-2024083118
654,644,9,2,3560,12,0.34,BOAT-PROD-2024109500
655,516,13,3,2000,8,0.4,BOAT-PROD-2024056287
656,360,2,2,6400,58,0.91,BOAT-PROD-2023121771
657,712,1,3,9400,86,0.91,BOAT-PROD-2024129228
658,567,5,1,6400,44,0.69,BOAT-PROD-2024073989
659,701,8,1,10224,78,0.76,BOAT-PROD-2024123119
660,296,6,2,7832,21,0.27,BOAT-PROD-2023105485
661,588,16,1,4800,24,0.5,BOAT-PROD-2024085247
662,392,13,2,1288,5,0.39,BOAT-PROD-2024013569
663,563,7,2,5464,42,0.77,BOAT-PROD-2024071184
664,565,6,1,6400,11,0.17,BOAT-PROD-2024073749
665,227,3,1,6400,47,0.73,BOAT-PROD-2023083231
666,44,8,2,8144,61,0.75,BOAT-PROD-2023029396
667,118,8,3,2504,25,1.0,BOAT-PROD-2023045106
668,628,2,1,6400,63,0.98,BOAT-PROD-2024094801
669,264,6,1,13520,62,0.46,BOAT-PROD-2023091072
670,450,8,3,6344,52,0.82,BOAT-PROD-2024031205
671,692,3,1,12896,92,0.71,BOAT-PROD-2024119039
672,146,2,1,12096,24,0.2,BOAT-PROD-2023057222
673,34,2,3,6400,29,0.45,BOAT-PROD-2023021221
674,302,16,3,20640,248,1.2,BOAT-PROD-2023107048
675,167,14,3,2000,17,0.85,BOAT-PROD-2023069869
676,630,8,2,2400,13,0.54,BOAT-PROD-2024094060
677,276,15,1,22560,156,0.69,BOAT-PROD-2023107278
678,340,3,1,6400,48,0.75,BOAT-PROD-2023128482
679,165,10,3,1640,7,0.43,BOAT-PROD-2023062795
680,59,5,1,6400,17,0.27,BOAT-PROD-2023022023
681,423,5,1,8512,87,1.02,BOAT-PROD-2024029205
682,21,2,3,6400,41,0.64,BOAT-PROD-2023016634
683,622,14,3,2000,17,0.85,BOAT-PROD-2024091350
684,577,13,1,920,7,0.76,BOAT-PROD-2024077980
685,241,14,3,728,6,0.82,BOAT-PROD-2023085408
686,713,7,1,7176,85,1.18,BOAT-PROD-2024128234
687,11,6,3,6400,38,0.59,BOAT-PROD-2023019032
688,156,2,1,6400,76,1.19,BOAT-PROD-2023064016
689,196,2,3,6928,60,0.87,BOAT-PROD-2023076566
690,51,2,3,10072,109,1.08,BOAT-PROD-2023026308
691,651,7,2,2400,18,0.75,BOAT-PROD-2024108197
692,15,2,3,15008,101,0.67,BOAT-PROD-2023011728
693,212,13,2,1896,15,0.79,BOAT-PROD-2023072367
694,94,5,3,11024,103,0.93,BOAT-PROD-2023041771
695,111,11,1,1168,4,0.34,BOAT-PROD-2023044649
696,225,7,2,2520,7,0.28,BOAT-PROD-2023088703
697,289,14,1,640,1,0.16,BOAT-PROD-2023106544
698,117,14,3,496,2,0.4,BOAT-PROD-2023049901
699,379,7,3,2400,14,0.58,BOAT-PROD-2024012805
700,125,13,3,2000,17,0.85,BOAT-PROD-2023059879
701,722,4,2,9448,26,0.28,BOAT-PROD-2024126617
702,265,1,2,6400,70,1.09,BOAT-PROD-2023092898
703,177,7,1,2400,21,0.88,BOAT-PROD-2023069195
704,78,9,3,12296,97,0.79,BOAT-PROD-2023032878
705,378,6,3,14200,128,0.9,BOAT-PROD-2024016328
706,372,5,3,8552,23,0.27,BOAT-PROD-2024014363
707,182,10,1,2264,13,0.57,BOAT-PROD-2023076004
708,383,6,3,6400,24,0.38,BOAT-PROD-2024014571
709,14,16,2,12736,22,0.17,BOAT-PROD-2023011010
710,53,3,3,6400,46,0.72,BOAT-PROD-2023022918
711,280,5,1,12328,72,0.58,BOAT-PROD-2023103697
712,681,1,1,6400,28,0.44,BOAT-PROD-2024113603
713,572,12,2,1960,8,0.41,BOAT-PROD-2024076148
714,326,9,1,3592,28,0.78,BOAT-PROD-2023119209
715,269,14,1,2000,13,0.65,BOAT-PROD-2023096412
716,46,5,2,9848,61,0.62,BOAT-PROD-2023022847
717,465,10,2,1328,5,0.38,BOAT-PROD-2024041668
718,116,2,3,19208,83,0.43,BOAT-PROD-2023045203
719,105,13,3,2000,7,0.35,BOAT-PROD-2023045646
720,42,2,3,9016,63,0.7,BOAT-PROD-2023022138
721,648,9,1,7728,46,0.6,BOAT-PROD-2024106339
722,380,4,2,12944,32,0.25,BOAT-PROD-2024019778
723,262,4,3,6400,72,1.12,BOAT-PROD-2023094123
724,453,12,1,2104,16,0.76,BOAT-PROD-2024033759
725,206,16,2,6248,28,0.45,BOAT-PROD-2023074893
726,76,10,3,1096,6,0.55,BOAT-PROD-2023036517
727,243,8,3,6912,52,0.75,BOAT-PROD-2023088055
728,220,7,2,2400,6,0.25,BOAT-PROD-2023087152
729,538,1,2,6400,48,0.75,BOAT-PROD-2024068235
730,107,5,3,6400,16,0.25,BOAT-PROD-2023046341
731,578,10,3,2136,22,1.03,BOAT-PROD-2024079852
732,610,1,2,6400,58,0.91,BOAT-PROD-2024095739
733,603,4,3,8416,74,0.88,BOAT-PROD-2024089732
734,139,10,1,1112,3,0.27,BOAT-PROD-2023056969
735,609,3,3,6400,59,0.92,BOAT-PROD-2024086443
736,17,14,2,2000,23,1.15,BOAT-PROD-2023015190
737,174,6,2,17320,45,0.26,BOAT-PROD-2023063421
738,491,15,2,4896,34,0.69,BOAT-PROD-2024053035
739,166,2,1,6400,72,1.12,BOAT-PROD-2023067158
740,145,1,3,8752,35,0.4,BOAT-PROD-2023051965
741,111,11,1,1560,3,0.19,BOAT-PROD-2023044570
742,597,1,1,8696,84,0.97,BOAT-PROD-2024082977
743,24,11,2,768,2,0.26,BOAT-PROD-2023013831
744,25,7,2,2400,17,0.71,BOAT-PROD-2023012867
745,505,15,1,14112,127,0.9,BOAT-PROD-2024052905
746,470,1,1,9768,63,0.64,BOAT-PROD-2024042613
747,272,12,2,2800,20,0.71,BOAT-PROD-2023098370
748,674,9,3,8016,38,0.47,BOAT-PROD-2024115313
749,561,1,2,6400,62,0.97,BOAT-PROD-2024071318
750,614,8,1,5912,50,0.85,BOAT-PROD-2024093276
751,623,15,2,4800,52,1.08,BOAT-PROD-2024096170
752,626,7,2,2552,13,0.51,BOAT-PROD-2024095886
753,310,7,2,6528,65,1.0,BOAT-PROD-2023118216
754,140,11,3,2800,28,1.0,BOAT-PROD-2023052437
755,443,15,3,5384,23,0.43,BOAT-PROD-2024031292
756,196,9,1,6016,51,0.85,BOAT-PROD-2023075335
757,588,15,1,7632,59,0.77,BOAT-PROD-2024081351
758,303,5,2,7488,62,0.83,BOAT-PROD-2023106099
759,226,7,3,3992,33,0.83,BOAT-PROD-2023087129
760,328,4,1,14768,87,0.59,BOAT-PROD-2023115033
761,250,5,3,21960,176,0.8,BOAT-PROD-2023094556
762,530,5,3,9736,95,0.98,BOAT-PROD-2024061788
763,237,3,2,14808,83,0.56,BOAT-PROD-2023087591
764,647,10,2,2800,9,0.32,BOAT-PROD-2024105206
765,53,16,3,8320,13,0.16,BOAT-PROD-2023024942
766,242,3,1,7584,72,0.95,BOAT-PROD-2023088877
767,94,5,3,10456,17,0.16,BOAT-PROD-2023046687
768,160,5,3,6984,84,1.2,BOAT-PROD-2023065545
769,377,14,2,2000,20,1.0,BOAT-PROD-2024018170
770,576,16,3,8704,33,0.38,BOAT-PROD-2024071698
771,611,14,3,1352,8,0.59,BOAT-PROD-2024099381
772,554,1,1,32168,241,0.75,BOAT-PROD-2024073396
773,414,14,2,320,3,0.94,BOAT-PROD-2024027801
774,560,1,1,6400,70,1.09,BOAT-PROD-2024074750
775,407,6,2,6400,38,0.59,BOAT-PROD-2024022390
776,433,15,2,8616,100,1.16,BOAT-PROD-2024033840
777,718,11,2,2800,19,0.68,BOAT-PROD-2024124342
778,244,4,1,6400,39,0.61,BOAT-PROD-2023094111
779,91,11,2,2800,12,0.43,BOAT-PROD-2023043237
780,454,16,2,23168,250,1.08,BOAT-PROD-2024032347
781,692,7,3,9504,111,1.17,BOAT-PROD-2024113097
782,317,7,1,2400,23,0.96,BOAT-PROD-2023113172
783,535,16,3,17528,37,0.21,BOAT-PROD-2024063720
784,398,15,2,12624,110,0.87,BOAT-PROD-2024021705
785,656,8,2,16192,172,1.06,BOAT-PROD-2024107538
786,362,6,2,13064,22,0.17,BOAT-PROD-2023128424
787,459,11,1,480,5,1.04,BOAT-PROD-2024047098
788,425,16,1,6376,61,0.96,BOAT-PROD-2024026572
789,729,5,2,9952,68,0.68,BOAT-PROD-2024126304
790,22,9,2,2400,25,1.04,BOAT-PROD-2023018548
791,257,14,2,2000,5,0.25,BOAT-PROD-2023099340
792,250,7,2,9456,107,1.13,BOAT-PROD-2023094879
793,370,12,1,680,5,0.74,BOAT-PROD-2024012814
794,141,5,2,6400,57,0.89,BOAT-PROD-2023057798
795,601,2,2,6400,45,0.7,BOAT-PROD-2024082034
796,676,12,2,2800,23,0.82,BOAT-PROD-2024114428
797,617,15,3,4800,57,1.19,BOAT-PROD-2024093637
798,174,12,1,2800,33,1.18,BOAT-PROD-2023069413
799,394,9,1,2400,6,0.25,BOAT-PROD-2024013554
800,624,13,1,320,3,0.94,BOAT-PROD-2024096478
801,705,14,2,1776,21,1.18,BOAT-PROD-2024122435
802,620,7,1,20000,188,0.94,BOAT-PROD-2024092645
803,374,14,1,624,4,0.64,BOAT-PROD-2024014195
804,195,15,2,4800,40,0.83,BOAT-PROD-2023078686
805,30,15,3,11552,89,0.77,BOAT-PROD-2023015982
806,353,6,2,6400,57,0.89,BOAT-PROD-2023126991
807,354,15,2,19168,176,0.92,BOAT-PROD-2023127173
808,684,4,1,28600,166,0.58,BOAT-PROD-2024112691
809,557,9,1,4912,46,0.94,BOAT-PROD-2024071707
810,453,9,1,2400,13,0.54,BOAT-PROD-2024038857
811,620,12,3,480,4,0.83,BOAT-PROD-2024098280
812,555,2,2,6400,76,1.19,BOAT-PROD-2024073829
813,366,5,1,9240,18,0.19,BOAT-PROD-2024013137
814,266,2,1,6400,22,0.34,BOAT-PROD-2023094784
815,450,14,2,2000,24,1.2,BOAT-PROD-2024036097
816,718,11,1,2800,24,0.86,BOAT-PROD-2024124155
817,246,13,3,320,4,1.25,BOAT-PROD-2023096826
818,523,7,1,5488,44,0.8,BOAT-PROD-2024068399
819,192,4,3,18608,207,1.11,BOAT-PROD-2023072082
820,387,3,1,7640,89,1.16,BOAT-PROD-2024013649
821,640,8,2,7552,12,0.16,BOAT-PROD-2024104478
822,538,9,3,2608,26,1.0,BOAT-PROD-2024068028
823,610,1,3,6400,13,0.2,BOAT-PROD-2024092910
824,599,4,3,6400,43,0.67,BOAT-PROD-2024085023
825,271,3,1,6400,12,0.19,BOAT-PROD-2023092879
826,726,10,1,2800,27,0.96,BOAT-PROD-2024127428
827,477,5,1,6400,32,0.5,BOAT-PROD-2024041767
828,114,7,2,2400,24,1.0,BOAT-PROD-2023047841
829,257,6,3,22512,203,0.9,BOAT-PROD-2023092457
830,692,8,1,3968,41,1.03,BOAT-PROD-2024116870
831,683,16,1,4800,39,0.81,BOAT-PROD-2024113219
832,113,4,2,7424,72,0.97,BOAT-PROD-2023044769
833,661,10,3,2800,26,0.93,BOAT-PROD-2024101133
834,385,4,1,6400,24,0.38,BOAT-PROD-2024016038
835,602,16,2,18408,133,0.72,BOAT-PROD-2024081364
836,82,15,2,22032,128,0.58,BOAT-PROD-2023038138
837,46,1,2,7640,75,0.98,BOAT-PROD-2023026152
838,18,12,2,2800,15,0.54,BOAT-PROD-2023013690
839,160,1,3,7992,34,0.43,BOAT-PROD-2023064867
840,508,7,1,2400,20,0.83,BOAT-PROD-2024055840
841,541,9,2,2400,10,0.42,BOAT-PROD-2024065286
842,415,6,3,10200,119,1.17,BOAT-PROD-2024022078
843,12,6,1,9760,89,0.91,BOAT-PROD-2023015347
844,437,9,3,7656,55,0.72,BOAT-PROD-2024032974
845,177,1,3,10024,32,0.32,BOAT-PROD-2023065367
846,125,2,3,6400,48,0.75,BOAT-PROD-2023055744
847,648,11,2,2800,28,1.0,BOAT-PROD-2024105949
848,551,13,3,1528,8,0.52,BOAT-PROD-2024077472
849,112,4,3,6400,59,0.92,BOAT-PROD-2023045935
850,340,8,2,4064,17,0.42,BOAT-PROD-2023122934
851,44,12,3,2184,7,0.32,BOAT-PROD-2023022524
852,437,2,2,6400,58,0.91,BOAT-PROD-2024038858
853,121,16,1,17640,173,0.98,BOAT-PROD-2023052397
854,192,7,2,2992,21,0.7,BOAT-PROD-2023078220
855,671,11,2,480,4,0.83,BOAT-PROD-2024112888
856,347,8,1,2480,19,0.77,BOAT-PROD-2023126284
857,153,15,2,4800,54,1.12,BOAT-PROD-2023063413
858,623,2,2,6400,62,0.97,BOAT-PROD-2024094407
859,614,8,2,5096,59,1.16,BOAT-PROD-2024097770
860,78,11,2,2416,25,1.03,BOAT-PROD-2023034567
861,496,2,1,6400,74,1.16,BOAT-PROD-2024058550
862,566,10,3,2496,26,1.04,BOAT-PROD-2024074503
863,649,8,2,7568,42,0.55,BOAT-PROD-2024101833
864,538,13,3,2000,23,1.15,BOAT-PROD-2024064475
865,625,12,3,480,4,0.83,BOAT-PROD-2024094117
866,98,15,3,4856,34,0.7,BOAT-PROD-2023042373
867,704,15,3,50144,186,0.37,BOAT-PROD-2024126250
868,54,11,1,1488,12,0.81,BOAT-PROD-2023025970
869,166,1,3,6400,31,0.48,BOAT-PROD-2023061178
870,541,10,2,704,5,0.71,BOAT-PROD-2024066664
871,273,15,1,4800,21,0.44,BOAT-PROD-2023093180
872,242,13,2,2000,10,0.5,BOAT-PROD-2023087667
873,463,7,1,4560,52,1.14,BOAT-PROD-2024047433
874,707,8,1,11368,122,1.07,BOAT-PROD-2024123902
875,3,6,2,6400,44,0.69,BOAT-PROD-2023013017
876,535,9,2,4192,22,0.52,BOAT-PROD-2024066749
877,610,1,1,6400,67,1.05,BOAT-PROD-2024098411
878,272,9,2,2448,5,0.2,BOAT-PROD-2023095850
879,630,14,2,2000,7,0.35,BOAT-PROD-2024099914
880,148,16,2,5656,25,0.44,BOAT-PROD-2023051054
881,95,16,1,5496,16,0.29,BOAT-PROD-2023042202
882,420,7,3,7528,75,1.0,BOAT-PROD-2024029237
883,586,9,2,5352,19,0.36,BOAT-PROD-2024083099
884,694,14,1,2000,21,1.05,BOAT-PROD-2024115014
885,293,7,1,3616,25,0.69,BOAT-PROD-2023104837
886,438,11,1,2800,25,0.89,BOAT-PROD-2024034036
887,284,16,1,36632,117,0.32,BOAT-PROD-2023106058
888,75,10,1,2800,17,0.61,BOAT-PROD-2023038187
889,224,7,1,3320,37,1.11,BOAT-PROD-2023087616
890,458,5,3,8208,59,0.72,BOAT-PROD-2024043697
891,551,4,2,10488,65,0.62,BOAT-PROD-2024071989
892,77,15,3,19104,162,0.85,BOAT-PROD-2023038878
893,165,14,2,320,3,0.94,BOAT-PROD-2023065810
894,24,13,3,1184,4,0.34,BOAT-PROD-2023016735
895,337,15,3,9192,25,0.27,BOAT-PROD-2023122486
896,548,16,1,19584,217,1.11,BOAT-PROD-2024071848
897,10,14,1,592,2,0.34,BOAT-PROD-2023014252
898,555,7,2,4072,23,0.56,BOAT-PROD-2024074647
899,617,14,2,1136,7,0.62,BOAT-PROD-2024096378
900,24,13,2,752,1,0.13,BOAT-PROD-2023012414
901,343,14,2,400,1,0.25,BOAT-PROD-2023122213
