procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
1348,242,4,2,416,10.99,4571.84,11,253,97.2,PO-BOAT-2023-559438
1349,583,13,5,400,16.99,6796.0,9,592,95.4,PO-BOAT-2024-346474
1350,125,2,6,400,17.99,7196.0,6,131,96.4,PO-BOAT-2023-969825
1351,197,4,7,400,10.99,4396.0,11,208,94.9,PO-BOAT-2023-996492
1352,527,15,3,600,15.99,9594.0,12,539,97.3,PO-BOAT-2024-904761
1353,685,14,7,400,13.99,5596.0,12,697,95.3,PO-BOAT-2024-767706
1354,651,11,7,400,39.99,15996.0,5,656,94.8,PO-BOAT-2024-563434
1355,543,10,6,400,54.99,21996.0,10,553,95.1,PO-BOAT-2024-320696
1356,527,7,1,400,12.99,5196.0,10,537,95.9,PO-BOAT-2024-374925
1357,94,9,1,400,6.99,2796.0,12,106,97.9,PO-BOAT-2023-213710
1358,498,13,6,400,16.99,6796.0,10,508,95.3,PO-BOAT-2024-824201
1359,602,16,2,768,19.99,15352.32,12,614,98.0,PO-BOAT-2024-756910
1360,241,15,2,400,15.99,6396.0,14,255,96.7,PO-BOAT-2023-765483
1361,431,7,5,400,12.99,5196.0,17,448,95.1,PO-BOAT-2024-263261
1362,616,2,7,400,17.99,7196.0,12,628,94.1,PO-BOAT-2024-629830
1363,516,9,6,400,6.99,2796.0,7,523,94.3,PO-BOAT-2024-388568
1364,629,1,1,400,18.99,7596.0,16,645,97.1,PO-BOAT-2024-579838
1365,177,10,2,400,54.99,21996.0,7,184,98.6,PO-BOAT-2023-819919
1366,673,9,1,400,6.99,2796.0,13,686,95.7,PO-BOAT-2024-531171
1367,494,9,4,400,6.99,2796.0,12,506,96.0,PO-BOAT-2024-701439
1368,477,13,2,400,16.99,6796.0,18,495,97.1,PO-BOAT-2024-508654
1369,62,4,6,400,10.99,4396.0,7,69,94.0,PO-BOAT-2023-868049
1370,44,14,1,400,13.99,5596.0,13,57,99.1,PO-BOAT-2023-507128
1371,504,5,6,400,24.99,9996.0,10,514,97.5,PO-BOAT-2024-645088
1372,468,1,3,400,18.99,7596.0,10,478,97.7,PO-BOAT-2024-708565
1373,286,1,3,400,18.99,7596.0,7,293,99.2,PO-BOAT-2023-933368
1374,642,15,6,760,15.99,12152.4,11,653,95.8,PO-BOAT-2024-883012
1375,416,12,1,400,11.99,4796.0,13,429,96.1,PO-BOAT-2024-295560
1376,426,5,1,400,24.99,9996.0,14,440,96.8,PO-BOAT-2024-731553
1377,485,6,4,400,15.99,6396.0,16,501,97.5,PO-BOAT-2024-453709
1378,328,3,5,1096,13.99,15333.04,11,339,96.2,PO-BOAT-2023-322084
1379,52,11,3,400,39.99,15996.0,14,66,99.3,PO-BOAT-2023-400733
1380,691,15,2,400,15.99,6396.0,14,705,96.6,PO-BOAT-2024-274031
1381,196,2,2,400,17.99,7196.0,16,212,98.3,PO-BOAT-2023-631273
1382,682,12,5,400,11.99,4796.0,11,693,94.2,PO-BOAT-2024-862966
1383,602,16,4,744,19.99,14872.56,13,615,99.8,PO-BOAT-2024-824516
1384,657,4,6,400,10.99,4396.0,12,669,97.6,PO-BOAT-2024-627079
1385,473,15,7,400,15.99,6396.0,6,479,93.2,PO-BOAT-2024-316649
1386,598,10,1,400,54.99,21996.0,16,614,96.1,PO-BOAT-2024-317975
1387,671,7,5,568,12.99,7378.32,9,680,94.1,PO-BOAT-2024-588067
1388,13,15,4,776,15.99,12408.24,15,28,99.1,PO-BOAT-2023-516843
1389,573,8,6,400,9.99,3996.0,9,582,96.0,PO-BOAT-2024-739064
1390,325,3,4,632,13.99,8841.68,11,336,99.3,PO-BOAT-2023-847538
1391,69,12,2,400,11.99,4796.0,18,87,96.3,PO-BOAT-2023-761652
1392,557,11,3,400,39.99,15996.0,10,567,98.7,PO-BOAT-2024-698532
1393,712,5,4,736,24.99,18392.64,11,723,98.6,PO-BOAT-2024-181159
1394,49,11,6,400,39.99,15996.0,5,54,95.0,PO-BOAT-2023-801908
1395,457,4,4,400,10.99,4396.0,16,473,99.3,PO-BOAT-2024-794153
1396,571,14,7,400,13.99,5596.0,9,580,94.1,PO-BOAT-2024-715514
1397,629,2,6,400,17.99,7196.0,8,637,95.8,PO-BOAT-2024-134729
1398,544,15,2,520,15.99,8314.8,7,551,96.1,PO-BOAT-2024-315571
1399,308,5,3,432,24.99,10795.68,9,317,97.1,PO-BOAT-2023-573016
1400,44,8,7,400,9.99,3996.0,11,55,95.6,PO-BOAT-2023-909103
1401,116,6,3,400,15.99,6396.0,7,123,97.3,PO-BOAT-2023-896950
1402,416,11,3,400,39.99,15996.0,16,432,96.3,PO-BOAT-2024-524253
1403,298,11,3,400,39.99,15996.0,9,307,99.5,PO-BOAT-2023-805993
1404,176,6,4,784,15.99,12536.16,8,184,96.2,PO-BOAT-2023-615254
1405,568,5,5,664,24.99,16593.36,16,584,96.3,PO-BOAT-2024-814677
1406,516,9,4,400,6.99,2796.0,8,524,97.5,PO-BOAT-2024-405313
1407,198,15,2,696,15.99,11129.04,16,214,95.4,PO-BOAT-2023-465062
1408,296,15,2,728,15.99,11640.72,14,310,96.1,PO-BOAT-2023-601645
1409,544,11,4,400,39.99,15996.0,17,561,97.8,PO-BOAT-2024-267643
1410,316,15,6,400,15.99,6396.0,10,326,97.2,PO-BOAT-2023-958005
1411,172,1,5,400,18.99,7596.0,13,185,95.2,PO-BOAT-2023-623922
1412,329,15,5,840,15.99,13431.6,17,346,94.6,PO-BOAT-2023-638733
1413,96,10,2,400,54.99,21996.0,14,110,96.8,PO-BOAT-2023-511424
1414,652,14,7,400,13.99,5596.0,14,666,93.6,PO-BOAT-2024-507960
1415,325,14,4,400,13.99,5596.0,15,340,96.0,PO-BOAT-2023-123205
1416,162,4,4,400,10.99,4396.0,10,172,96.1,PO-BOAT-2023-151864
1417,217,12,2,400,11.99,4796.0,12,229,94.9,PO-BOAT-2023-311511
1418,419,5,6,400,24.99,9996.0,9,428,95.7,PO-BOAT-2024-106005
1419,681,9,5,400,6.99,2796.0,10,691,95.3,PO-BOAT-2024-191221
1420,147,9,3,400,6.99,2796.0,14,161,97.3,PO-BOAT-2023-964045
1421,565,11,2,400,39.99,15996.0,16,581,95.5,PO-BOAT-2024-250869
1422,728,5,6,416,24.99,10395.84,13,731,96.3,PO-BOAT-2024-698294
1423,62,4,3,400,10.99,4396.0,13,75,99.0,PO-BOAT-2023-232080
1424,550,2,5,408,17.99,7339.92,10,560,97.3,PO-BOAT-2024-866469
1425,539,7,5,400,12.99,5196.0,9,548,96.5,PO-BOAT-2024-131225
1426,689,4,6,864,10.99,9495.36,13,702,94.1,PO-BOAT-2024-747034
1427,104,4,7,400,10.99,4396.0,11,115,96.6,PO-BOAT-2023-797086
1428,628,12,5,400,11.99,4796.0,7,635,95.9,PO-BOAT-2024-688573
1429,439,11,6,400,39.99,15996.0,8,447,94.7,PO-BOAT-2024-858305
1430,701,6,2,504,15.99,8058.96,11,712,96.1,PO-BOAT-2024-233194
1431,84,1,2,760,18.99,14432.4,9,93,96.4,PO-BOAT-2023-343866
1432,605,2,7,400,17.99,7196.0,12,617,93.6,PO-BOAT-2024-254878
1433,363,14,1,400,13.99,5596.0,10,373,96.1,PO-BOAT-2023-152622
1434,515,14,7,400,13.99,5596.0,14,529,93.7,PO-BOAT-2024-294935
1435,72,7,5,400,12.99,5196.0,12,84,93.9,PO-BOAT-2023-838849
1436,285,14,6,400,13.99,5596.0,6,291,95.5,PO-BOAT-2023-673199
1437,204,4,4,584,10.99,6418.16,16,220,99.0,PO-BOAT-2023-211400
1438,577,4,2,400,10.99,4396.0,18,595,94.8,PO-BOAT-2024-871171
1439,643,10,3,400,54.99,21996.0,9,652,98.6,PO-BOAT-2024-525831
1440,115,5,4,400,24.99,9996.0,14,129,96.2,PO-BOAT-2023-813238
1441,123,12,1,400,11.99,4796.0,9,132,98.1,PO-BOAT-2023-575502
1442,287,16,2,400,19.99,7996.0,16,303,97.6,PO-BOAT-2023-663439
1443,61,9,3,400,6.99,2796.0,12,73,99.5,PO-BOAT-2023-912939
1444,23,14,4,400,13.99,5596.0,18,41,98.6,PO-BOAT-2023-633291
1445,368,11,3,400,39.99,15996.0,13,381,97.9,PO-BOAT-2024-873235
1446,144,5,7,400,24.99,9996.0,10,154,95.4,PO-BOAT-2023-888775
1447,103,9,5,400,6.99,2796.0,13,116,97.5,PO-BOAT-2023-532494
1448,315,13,5,400,16.99,6796.0,9,324,94.1,PO-BOAT-2023-496612
1449,123,6,3,840,15.99,13431.6,16,139,99.2,PO-BOAT-2023-464338
1450,653,7,6,520,12.99,6754.8,12,665,96.5,PO-BOAT-2024-873799
1451,625,12,3,400,11.99,4796.0,9,634,97.3,PO-BOAT-2024-208618
1452,523,12,7,400,11.99,4796.0,6,529,94.9,PO-BOAT-2024-592175
1453,728,4,7,560,10.99,6154.4,7,731,93.6,PO-BOAT-2024-203562
1454,68,15,7,400,15.99,6396.0,6,74,96.1,PO-BOAT-2023-932525
1455,163,8,5,400,9.99,3996.0,15,178,93.9,PO-BOAT-2023-868166
1456,634,12,7,400,11.99,4796.0,8,642,93.9,PO-BOAT-2024-313912
1457,289,1,1,400,18.99,7596.0,17,306,96.2,PO-BOAT-2023-483101
1458,618,2,5,400,17.99,7196.0,7,625,95.5,PO-BOAT-2024-315785
1459,385,8,2,400,9.99,3996.0,11,396,96.1,PO-BOAT-2024-871801
1460,586,11,3,400,39.99,15996.0,17,603,97.8,PO-BOAT-2024-311557
1461,258,3,6,400,13.99,5596.0,6,264,96.6,PO-BOAT-2023-181630
1462,406,16,5,592,19.99,11834.08,8,414,97.1,PO-BOAT-2024-499210
1463,604,11,2,400,39.99,15996.0,12,616,95.8,PO-BOAT-2024-758734
1464,723,11,1,400,39.99,15996.0,10,731,96.5,PO-BOAT-2024-769970
1465,411,12,6,400,11.99,4796.0,10,421,95.0,PO-BOAT-2024-608312
1466,31,6,7,1008,15.99,16117.92,7,38,95.7,PO-BOAT-2023-254262
1467,136,10,1,400,54.99,21996.0,16,152,99.3,PO-BOAT-2023-720618
1468,445,14,6,400,13.99,5596.0,5,450,94.5,PO-BOAT-2024-637103
1469,67,5,3,744,24.99,18592.56,15,82,97.8,PO-BOAT-2023-820047
1470,645,1,1,480,18.99,9115.2,15,660,99.4,PO-BOAT-2024-547972
1471,87,5,6,400,24.99,9996.0,14,101,96.2,PO-BOAT-2023-211965
1472,505,14,3,400,13.99,5596.0,12,517,96.6,PO-BOAT-2024-327525
1473,507,2,5,600,17.99,10794.0,10,517,95.2,PO-BOAT-2024-825962
1474,354,5,3,504,24.99,12594.96,8,362,97.8,PO-BOAT-2023-111374
1475,67,14,3,400,13.99,5596.0,17,84,96.3,PO-BOAT-2023-888886
1476,713,7,6,400,12.99,5196.0,11,724,95.7,PO-BOAT-2024-233225
1477,454,1,4,464,18.99,8811.36,13,467,98.3,PO-BOAT-2024-995930
1478,110,3,3,400,13.99,5596.0,9,119,96.6,PO-BOAT-2023-927782
1479,703,10,5,400,54.99,21996.0,7,710,96.2,PO-BOAT-2024-506711
1480,360,16,5,456,19.99,9115.44,16,376,95.2,PO-BOAT-2023-247649
1481,714,3,7,400,13.99,5596.0,11,725,93.6,PO-BOAT-2024-304867
1482,539,10,1,400,54.99,21996.0,17,556,97.0,PO-BOAT-2024-565347
1483,639,12,5,400,11.99,4796.0,12,651,96.5,PO-BOAT-2024-685314
1484,455,3,4,400,13.99,5596.0,11,466,96.0,PO-BOAT-2024-916981
1485,632,8,1,400,9.99,3996.0,12,644,96.9,PO-BOAT-2024-226544
1486,716,6,4,400,15.99,6396.0,7,723,96.9,PO-BOAT-2024-978630
1487,203,9,1,400,6.99,2796.0,10,213,97.7,PO-BOAT-2023-868796
1488,186,12,3,400,11.99,4796.0,14,200,96.7,PO-BOAT-2023-497029
1489,86,10,4,400,54.99,21996.0,13,99,99.2,PO-BOAT-2023-762968
1490,327,2,1,400,17.99,7196.0,9,336,96.9,PO-BOAT-2023-792142
1491,551,7,7,400,12.99,5196.0,8,559,94.5,PO-BOAT-2024-866763
1492,278,15,1,968,15.99,15478.32,12,290,96.1,PO-BOAT-2023-892445
1493,294,10,5,400,54.99,21996.0,10,304,94.1,PO-BOAT-2023-749764
1494,574,4,4,512,10.99,5626.88,11,585,96.7,PO-BOAT-2024-476368
1495,457,10,5,400,54.99,21996.0,16,473,95.8,PO-BOAT-2024-735933
1496,46,16,4,400,19.99,7996.0,10,56,97.9,PO-BOAT-2023-636676
1497,335,11,4,400,39.99,15996.0,9,344,96.5,PO-BOAT-2023-847242
1498,88,7,6,400,12.99,5196.0,12,100,96.6,PO-BOAT-2023-305676
1499,363,5,4,952,24.99,23790.48,8,371,96.2,PO-BOAT-2023-951853
1500,191,6,1,400,15.99,6396.0,10,201,99.4,PO-BOAT-2023-459129
1501,47,14,5,400,13.99,5596.0,10,57,95.9,PO-BOAT-2023-487241
1502,576,14,7,400,13.99,5596.0,13,589,95.4,PO-BOAT-2024-626964
1503,219,7,7,400,12.99,5196.0,13,232,94.6,PO-BOAT-2023-919771
1504,708,7,7,400,12.99,5196.0,12,720,95.7,PO-BOAT-2024-645793
1505,555,2,3,400,17.99,7196.0,8,563,97.9,PO-BOAT-2024-314303
1506,83,16,6,400,19.99,7996.0,8,91,94.1,PO-BOAT-2023-693465
1507,471,10,6,400,54.99,21996.0,6,477,95.2,PO-BOAT-2024-425081
1508,523,7,6,400,12.99,5196.0,14,537,95.4,PO-BOAT-2024-983566
1509,605,11,4,400,39.99,15996.0,15,620,99.7,PO-BOAT-2024-478251
1510,169,2,4,400,17.99,7196.0,12,181,96.5,PO-BOAT-2023-802267
1511,618,8,6,400,9.99,3996.0,5,623,94.6,PO-BOAT-2024-363703
1512,33,12,4,400,11.99,4796.0,10,43,96.1,PO-BOAT-2023-574771
1513,553,6,7,400,15.99,6396.0,14,567,96.1,PO-BOAT-2024-612231
1514,513,10,3,400,54.99,21996.0,16,529,96.3,PO-BOAT-2024-838190
1515,365,15,6,832,15.99,13303.68,6,371,96.3,PO-BOAT-2023-396689
1516,662,10,1,400,54.99,21996.0,10,672,96.6,PO-BOAT-2024-943837
1517,480,13,4,400,16.99,6796.0,11,491,96.4,PO-BOAT-2024-876397
1518,128,6,1,400,15.99,6396.0,16,144,96.1,PO-BOAT-2023-155206
1519,536,10,5,400,54.99,21996.0,18,554,94.3,PO-BOAT-2024-129758
1520,647,11,1,400,39.99,15996.0,7,654,95.8,PO-BOAT-2024-871841
1521,395,16,1,400,19.99,7996.0,17,412,98.8,PO-BOAT-2024-567420
1522,472,15,2,400,15.99,6396.0,12,484,98.8,PO-BOAT-2024-437643
1523,103,13,2,400,16.99,6796.0,18,121,97.3,PO-BOAT-2023-364717
1524,238,5,5,400,24.99,9996.0,14,252,96.3,PO-BOAT-2023-407189
1525,605,9,3,400,6.99,2796.0,11,616,96.7,PO-BOAT-2024-500740
1526,380,2,2,400,17.99,7196.0,10,390,97.9,PO-BOAT-2024-992209
1527,66,13,6,400,16.99,6796.0,11,77,95.2,PO-BOAT-2023-698455
1528,730,2,1,560,17.99,10074.4,10,731,98.7,PO-BOAT-2024-686315
1529,128,1,2,400,18.99,7596.0,8,136,96.5,PO-BOAT-2023-151417
1530,297,10,4,400,54.99,21996.0,17,314,99.3,PO-BOAT-2023-375718
1531,606,14,7,400,13.99,5596.0,14,620,93.9,PO-BOAT-2024-404776
1532,583,11,1,400,39.99,15996.0,18,601,99.0,PO-BOAT-2024-303897
1533,216,9,2,400,6.99,2796.0,10,226,98.5,PO-BOAT-2023-843097
1534,621,2,6,400,17.99,7196.0,12,633,94.2,PO-BOAT-2024-854672
1535,626,6,7,400,15.99,6396.0,13,639,93.5,PO-BOAT-2024-939742
1536,70,3,4,400,13.99,5596.0,17,87,96.7,PO-BOAT-2023-272975
1537,514,5,2,400,24.99,9996.0,14,528,98.8,PO-BOAT-2024-798146
1538,391,12,5,400,11.99,4796.0,7,398,95.7,PO-BOAT-2024-163696
1539,5,11,2,400,39.99,15996.0,15,20,97.0,PO-BOAT-2023-518504
1540,339,7,5,400,12.99,5196.0,17,356,94.1,PO-BOAT-2023-980957
1541,460,2,6,456,17.99,8203.44,10,470,94.8,PO-BOAT-2024-475083
1542,287,6,4,472,15.99,7547.28,8,295,98.3,PO-BOAT-2023-814711
1543,332,11,2,400,39.99,15996.0,14,346,97.6,PO-BOAT-2023-648793
1544,373,13,4,400,16.99,6796.0,18,391,97.5,PO-BOAT-2024-421037
1545,711,6,7,400,15.99,6396.0,13,724,95.7,PO-BOAT-2024-753269
1546,715,5,2,400,24.99,9996.0,17,731,96.2,PO-BOAT-2024-178961
1547,437,1,3,944,18.99,17926.56,16,453,98.6,PO-BOAT-2024-786708
1548,495,7,2,400,12.99,5196.0,14,509,95.4,PO-BOAT-2024-494587
1549,227,5,5,400,24.99,9996.0,16,243,97.3,PO-BOAT-2023-920199
1550,233,4,7,408,10.99,4483.92,12,245,93.8,PO-BOAT-2023-323420
1551,192,11,5,400,39.99,15996.0,12,204,96.8,PO-BOAT-2023-897984
1552,578,10,3,400,54.99,21996.0,9,587,98.8,PO-BOAT-2024-704485
1553,573,16,4,520,19.99,10394.8,18,591,96.6,PO-BOAT-2024-684413
1554,265,1,3,400,18.99,7596.0,18,283,96.9,PO-BOAT-2023-176993
1555,723,16,1,696,19.99,13913.04,17,731,98.3,PO-BOAT-2024-826239
1556,643,5,7,400,24.99,9996.0,9,652,96.0,PO-BOAT-2024-677312
1557,340,14,7,400,13.99,5596.0,5,345,94.7,PO-BOAT-2023-159708
1558,57,4,3,400,10.99,4396.0,18,75,98.3,PO-BOAT-2023-588885
1559,363,9,1,400,6.99,2796.0,9,372,95.9,PO-BOAT-2023-783377
1560,270,3,4,400,13.99,5596.0,7,277,96.4,PO-BOAT-2023-915134
1561,279,12,3,400,11.99,4796.0,15,294,97.1,PO-BOAT-2023-178055
1562,342,10,1,400,54.99,21996.0,7,349,98.3,PO-BOAT-2023-210967
1563,409,16,6,1120,19.99,22388.8,7,416,95.8,PO-BOAT-2024-170851
1564,497,15,1,400,15.99,6396.0,16,513,97.3,PO-BOAT-2024-724363
1565,432,13,3,400,16.99,6796.0,12,444,99.6,PO-BOAT-2024-219981
1566,716,4,2,536,10.99,5890.64,17,731,95.0,PO-BOAT-2024-899678
1567,569,10,5,400,54.99,21996.0,17,586,96.5,PO-BOAT-2024-317944
1568,715,5,6,400,24.99,9996.0,10,725,94.2,PO-BOAT-2024-505930
1569,649,8,4,400,9.99,3996.0,16,665,96.6,PO-BOAT-2024-272210
1570,566,14,4,400,13.99,5596.0,10,576,96.8,PO-BOAT-2024-482123
1571,57,12,5,400,11.99,4796.0,9,66,96.1,PO-BOAT-2023-485379
1572,566,10,4,400,54.99,21996.0,8,574,98.2,PO-BOAT-2024-279408
1573,372,9,5,400,6.99,2796.0,16,388,93.6,PO-BOAT-2024-869617
1574,560,15,5,528,15.99,8442.72,11,571,95.5,PO-BOAT-2024-318146
1575,448,8,7,400,9.99,3996.0,12,460,95.9,PO-BOAT-2024-844457
1576,526,6,7,400,15.99,6396.0,9,535,96.0,PO-BOAT-2024-471084
1577,718,11,5,400,39.99,15996.0,14,731,95.2,PO-BOAT-2024-711903
1578,295,14,3,400,13.99,5596.0,14,309,98.0,PO-BOAT-2023-104692
1579,315,10,3,400,54.99,21996.0,12,327,99.8,PO-BOAT-2023-154795
1580,644,11,4,400,39.99,15996.0,16,660,97.6,PO-BOAT-2024-393654
1581,39,3,7,1008,13.99,14101.92,14,53,95.5,PO-BOAT-2023-428220
1582,189,11,5,400,39.99,15996.0,12,201,95.2,PO-BOAT-2023-578536
1583,441,13,1,400,16.99,6796.0,11,452,97.0,PO-BOAT-2024-740004
1584,343,9,4,400,6.99,2796.0,18,361,98.1,PO-BOAT-2023-923297
1585,38,13,7,400,16.99,6796.0,5,43,95.7,PO-BOAT-2023-758580
1586,133,15,4,608,15.99,9721.92,9,142,97.9,PO-BOAT-2023-133200
1587,690,11,6,400,39.99,15996.0,12,702,95.1,PO-BOAT-2024-937419
1588,701,8,6,400,9.99,3996.0,14,715,94.4,PO-BOAT-2024-450884
1589,49,11,2,400,39.99,15996.0,10,59,97.0,PO-BOAT-2023-283037
1590,668,5,5,400,24.99,9996.0,11,679,96.3,PO-BOAT-2024-500823
1591,664,14,7,400,13.99,5596.0,8,672,94.2,PO-BOAT-2024-853862
1592,34,11,1,400,39.99,15996.0,14,48,96.6,PO-BOAT-2023-994433
1593,697,11,4,400,39.99,15996.0,8,705,96.4,PO-BOAT-2024-726390
1594,112,13,3,400,16.99,6796.0,15,127,98.5,PO-BOAT-2023-865593
1595,463,15,5,400,15.99,6396.0,10,473,94.8,PO-BOAT-2024-792854
1596,32,2,3,696,17.99,12521.04,16,48,98.8,PO-BOAT-2023-984298
1597,513,10,7,400,54.99,21996.0,8,521,96.7,PO-BOAT-2024-898810
1598,728,4,6,592,10.99,6506.08,7,731,94.3,PO-BOAT-2024-850250
1599,58,15,4,400,15.99,6396.0,9,67,99.9,PO-BOAT-2023-699095
1600,269,8,6,400,9.99,3996.0,12,281,96.5,PO-BOAT-2023-890693
1601,202,2,5,400,17.99,7196.0,8,210,93.8,PO-BOAT-2023-736734
1602,350,2,4,616,17.99,11081.84,7,357,98.2,PO-BOAT-2023-739799
1603,163,1,6,400,18.99,7596.0,10,173,96.5,PO-BOAT-2023-395524
1604,339,7,6,400,12.99,5196.0,11,350,96.3,PO-BOAT-2023-206945
1605,529,11,5,400,39.99,15996.0,11,540,93.7,PO-BOAT-2024-988035
1606,614,6,6,400,15.99,6396.0,13,627,94.6,PO-BOAT-2024-805050
1607,482,13,3,400,16.99,6796.0,9,491,96.5,PO-BOAT-2024-850870
1608,437,4,3,424,10.99,4659.76,11,448,99.3,PO-BOAT-2024-638625
1609,286,16,2,1240,19.99,24787.6,13,299,96.1,PO-BOAT-2023-697975
1610,401,15,1,488,15.99,7803.12,9,410,96.8,PO-BOAT-2024-136521
1611,712,15,6,400,15.99,6396.0,6,718,96.2,PO-BOAT-2024-701636
1612,453,16,2,712,19.99,14232.88,14,467,98.7,PO-BOAT-2024-976682
1613,172,6,7,424,15.99,6779.76,11,183,95.5,PO-BOAT-2023-131069
1614,231,7,7,400,12.99,5196.0,11,242,95.2,PO-BOAT-2023-218221
1615,6,14,2,400,13.99,5596.0,9,15,98.1,PO-BOAT-2023-375308
1616,636,6,7,400,15.99,6396.0,14,650,94.2,PO-BOAT-2024-914082
1617,570,16,7,584,19.99,11674.16,13,583,96.8,PO-BOAT-2024-607907
1618,319,10,4,400,54.99,21996.0,16,335,98.4,PO-BOAT-2023-237782
1619,704,8,2,1096,9.99,10949.04,8,712,98.1,PO-BOAT-2024-507542
1620,364,2,5,400,17.99,7196.0,16,380,93.6,PO-BOAT-2023-121856
1621,140,8,7,400,9.99,3996.0,11,151,93.4,PO-BOAT-2023-111292
1622,194,12,2,400,11.99,4796.0,8,202,97.4,PO-BOAT-2023-128442
1623,689,14,5,400,13.99,5596.0,16,705,96.3,PO-BOAT-2024-502380
1624,42,6,5,408,15.99,6523.92,14,56,94.3,PO-BOAT-2023-373595
1625,46,5,5,896,24.99,22391.04,12,58,97.2,PO-BOAT-2023-792528
1626,102,13,4,400,16.99,6796.0,16,118,99.4,PO-BOAT-2023-828750
1627,350,1,6,400,18.99,7596.0,8,358,96.7,PO-BOAT-2023-871197
1628,523,12,4,400,11.99,4796.0,7,530,96.4,PO-BOAT-2024-640924
1629,555,5,1,400,24.99,9996.0,18,573,98.2,PO-BOAT-2024-225814
1630,731,14,6,400,13.99,5596.0,14,731,95.1,PO-BOAT-2024-800974
1631,623,11,2,400,39.99,15996.0,10,633,95.5,PO-BOAT-2024-185498
1632,510,1,6,400,18.99,7596.0,12,522,97.3,PO-BOAT-2024-899065
1633,426,13,1,400,16.99,6796.0,16,442,97.2,PO-BOAT-2024-357619
1634,619,9,6,400,6.99,2796.0,14,633,96.4,PO-BOAT-2024-982564
1635,100,3,5,400,13.99,5596.0,9,109,94.2,PO-BOAT-2023-152965
1636,153,16,7,608,19.99,12153.92,5,158,94.1,PO-BOAT-2023-644273
1637,486,3,3,600,13.99,8394.0,12,498,96.6,PO-BOAT-2024-614650
1638,14,13,5,400,16.99,6796.0,8,22,95.2,PO-BOAT-2023-367817
1639,275,16,5,1128,19.99,22548.72,7,282,96.7,PO-BOAT-2023-248091
1640,641,4,6,448,10.99,4923.52,14,655,93.9,PO-BOAT-2024-837466
1641,8,8,7,400,9.99,3996.0,9,17,93.6,PO-BOAT-2023-388351
1642,45,6,7,400,15.99,6396.0,6,51,95.1,PO-BOAT-2023-919125
1643,358,13,6,400,16.99,6796.0,6,364,94.8,PO-BOAT-2023-616103
1644,212,5,6,400,24.99,9996.0,8,220,97.7,PO-BOAT-2023-162158
1645,149,9,7,400,6.99,2796.0,14,163,93.6,PO-BOAT-2023-841562
1646,221,16,7,1112,19.99,22228.88,8,229,93.9,PO-BOAT-2023-464300
1647,567,14,5,400,13.99,5596.0,9,576,96.5,PO-BOAT-2024-149154
1648,581,16,1,400,19.99,7996.0,9,590,98.0,PO-BOAT-2024-822343
1649,197,14,4,400,13.99,5596.0,11,208,97.5,PO-BOAT-2023-185284
1650,704,7,1,400,12.99,5196.0,17,721,95.7,PO-BOAT-2024-272101
1651,727,15,1,536,15.99,8570.64,9,731,96.6,PO-BOAT-2024-579263
1652,403,2,7,400,17.99,7196.0,9,412,95.8,PO-BOAT-2024-767036
1653,721,14,3,400,13.99,5596.0,9,730,99.3,PO-BOAT-2024-234080
1654,118,14,1,400,13.99,5596.0,18,136,96.8,PO-BOAT-2023-763734
1655,90,7,7,400,12.99,5196.0,9,99,96.6,PO-BOAT-2023-495288
1656,627,12,5,400,11.99,4796.0,16,643,94.8,PO-BOAT-2024-718555
1657,654,12,2,400,11.99,4796.0,15,669,95.9,PO-BOAT-2024-713894
1658,133,15,5,616,15.99,9849.84,18,151,95.8,PO-BOAT-2023-871003
1659,417,11,5,400,39.99,15996.0,14,431,96.9,PO-BOAT-2024-790710
1660,195,16,7,648,19.99,12953.52,9,204,96.9,PO-BOAT-2023-811865
1661,644,6,1,400,15.99,6396.0,10,654,97.8,PO-BOAT-2024-715304
1662,347,12,1,400,11.99,4796.0,12,359,95.9,PO-BOAT-2023-397273
1663,353,16,3,1384,19.99,27666.16,12,365,98.0,PO-BOAT-2023-641916
1664,75,12,1,400,11.99,4796.0,9,84,96.8,PO-BOAT-2023-837475
1665,18,8,5,400,9.99,3996.0,13,31,94.7,PO-BOAT-2023-433449
1666,330,16,7,720,19.99,14392.8,8,338,96.5,PO-BOAT-2023-362146
1667,724,11,2,400,39.99,15996.0,15,731,96.0,PO-BOAT-2024-180153
1668,260,15,2,520,15.99,8314.8,13,273,97.6,PO-BOAT-2023-747447
1669,562,15,4,928,15.99,14838.72,16,578,96.8,PO-BOAT-2024-608447
1670,298,9,4,400,6.99,2796.0,14,312,98.9,PO-BOAT-2023-479636
1671,663,10,3,400,54.99,21996.0,8,671,96.8,PO-BOAT-2024-432752
1672,488,7,7,400,12.99,5196.0,8,496,96.3,PO-BOAT-2024-810305
1673,170,8,2,400,9.99,3996.0,11,181,96.7,PO-BOAT-2023-289192
1674,633,1,2,400,18.99,7596.0,9,642,95.0,PO-BOAT-2024-411974
1675,237,14,1,400,13.99,5596.0,14,251,95.7,PO-BOAT-2023-807568
1676,451,1,1,400,18.99,7596.0,10,461,97.9,PO-BOAT-2024-733477
1677,168,14,5,400,13.99,5596.0,14,182,97.3,PO-BOAT-2023-319925
1678,130,10,2,400,54.99,21996.0,7,137,96.9,PO-BOAT-2023-655161
